,precision,recall,f1-score,support
Amazon Echo,0.39618844996156305,0.2976581308820311,0.2868812440433044,4569.0
Awair air quality monitor,0.17630057803468208,0.037104622871046225,0.06130653266331658,3288.0
Belkin Wemo switch,0.36723733087529925,0.1719929982495624,0.22455154307714614,3999.0
Belkin wemo motion sensor,0.4217706547064329,0.6328623334679048,0.4685019218327125,4954.0
Dropcam,0.5883177870738531,0.1882328131590046,0.23839367739169642,4742.0
HP Printer,0.4353683968665679,0.1979403409090909,0.17893892033379027,2816.0
Light Bulbs LiFX Smart Bulb,0.7675249543953953,0.7126885975760574,0.7231853112272372,4043.0
MacBook,0.03548275873055637,0.018730013704888075,0.022890657884171457,2189.0
NEST Protect smoke alarm,0.355498494876307,0.33893129770992364,0.21856703585216947,262.0
Netatmo Welcome,0.7111406841083807,0.05959803117309269,0.10889749383048689,4876.0
Netatmo weather station,0.461572053263463,0.8618669314796424,0.5781555655597969,2014.0
PIX-STAR Photo-frame,0.8762881273825964,0.5788281913388056,0.6954782972278629,3533.0
Phillip Hue Lightbulb,0.54069528700592,0.4996178343949045,0.49086006664204096,4710.0
Samsung Galaxy Tab,0.23761202401313924,0.7903292181069959,0.35948303649273716,4860.0
Samsung SmartCam,0.6611927984990837,0.8010933557611437,0.7159276624749962,4756.0
Smart Things,0.4579922282259565,0.5830208891269416,0.47555765759804497,3734.0
TP-Link Day Night Cloud camera,0.6572317799177287,0.16112907968244633,0.2514502840112244,3401.0
TP-Link Smart plug,0.6182219374451219,0.25498563807960606,0.30481707840380695,2437.0
TPLink Router Bridge LAN,0.3177589153540096,0.5567002012072434,0.4015350301981065,4970.0
Triby Speaker,0.44500131016213035,0.09830428638718794,0.1577198889191767,4246.0
iHome,0.4671911854980874,0.08501787455313617,0.12040024490767336,3077.0
accuracy,0.395399865764882,0.395399865764882,0.395399865764882,0.395399865764882
macro avg,0.4759803683998226,0.37745869903907886,0.3373094833605475,77476.0
weighted avg,0.48963611122843903,0.395399865764882,0.3539532196823638,77476.0
