,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,2883,20,919,0,0,2,3,0,19,192,0,303,17,0,50,21,6,56,40,58,3
1,69,51,5,0,2,0,0,0,53,0,0,1,0,0,978,0,59,0,2447,6,0
2,0,0,3186,960,0,0,0,0,247,0,0,6,14,0,32,0,41,0,0,0,0
3,0,0,474,4065,0,0,0,0,180,0,0,29,3,0,5,1,39,0,0,0,0
4,5,17,0,0,4875,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0
5,6,19,253,269,0,1111,0,1,1978,2,0,0,0,2,16,0,6,0,557,0,0
6,3,553,0,19,0,1,2535,0,59,9,0,1,0,0,0,96,1,3,407,0,16
7,21,30,0,0,748,29,0,3087,16,11,0,48,11,438,39,0,68,3,234,3,2
8,0,0,0,0,0,0,0,2,331,0,6,12,0,0,0,0,0,0,0,0,0
9,325,8,149,3,12,0,0,10,198,3520,1,288,2,21,0,50,1,10,2,2,9
10,0,0,0,0,0,0,0,2,1268,3,1502,849,0,0,0,69,83,0,0,0,0
11,28,0,0,0,0,0,1,0,445,101,0,1124,5,0,0,0,5,25,1,20,0
12,42,0,54,37,0,1,0,2,2,214,0,144,2947,0,312,0,12,12,7,461,48
13,94,1,0,10,0,0,364,543,90,30,9,83,3,3310,15,8,10,64,310,24,0
14,687,0,154,8,0,11,0,1,131,2,0,151,52,3,1923,649,131,17,715,23,1
15,0,0,0,34,0,8,0,0,0,0,0,2,0,0,0,4094,0,0,2,0,0
16,247,0,0,0,0,0,1057,0,73,0,247,39,4,41,172,100,671,104,0,6,0
17,10,0,0,10,0,0,0,0,288,0,0,95,1,0,1,0,4,2150,0,19,0
18,0,93,54,56,122,6,2,21,44,16,4,8,145,29,23,291,6,18,3730,7,0
19,40,0,0,0,0,1,0,23,240,27,0,9,39,33,204,49,0,2,259,1382,24
20,10,0,0,0,0,9,0,2,192,10,1,21,0,0,223,0,157,4,1,0,1878
