,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4569,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3288,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3999,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4954,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4742,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2816,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4043,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2189,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4876,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3533,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4710,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4860,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4756,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3734,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3401,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2437,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4970,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4246,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3077,0,0,0,0
