,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1664,0,2,5,6,972,62,0,0,1295,17,418,19,43,15,4,1,0,37,0,5
1,0,196,2,71,0,2,1,0,0,10,28,30,0,0,655,0,3,3,2549,0,0
2,4,0,2825,433,0,564,0,0,238,0,55,13,55,157,53,0,47,2,0,1,0
3,0,2,356,3417,0,394,0,0,157,64,15,37,29,0,24,85,40,0,2,1,0
4,0,3,0,0,3650,0,0,0,0,3,6,0,0,0,0,1092,14,0,22,0,0
5,8,5,0,6,0,1514,0,0,2572,0,103,4,9,9,0,0,0,0,0,58,7
6,207,72,57,0,0,1,1914,0,0,272,98,386,0,0,0,0,4,16,0,20,68
7,139,0,0,4,0,4,0,3791,15,130,15,30,124,444,0,0,1,0,126,45,2
8,3,0,0,0,0,0,0,0,182,3,24,0,0,0,1,0,0,0,0,0,0
9,322,1,0,1,0,280,0,2,238,3135,31,191,6,1,0,0,5,0,8,0,0
10,0,0,33,0,0,0,0,0,0,28,2318,1262,0,0,0,0,0,0,0,12,0
11,93,0,0,0,0,1,0,0,91,159,367,2981,0,0,0,0,0,0,1,0,10
12,7,0,963,1,0,10,1,3,0,17,0,143,2184,124,31,0,0,0,510,347,210
13,183,7,14,0,2,9,0,781,14,31,363,85,315,1848,1,8,18,20,0,92,0
14,166,0,424,35,0,1,0,0,142,755,22,191,124,0,1528,0,135,5,1106,0,0
15,0,0,0,0,0,1,0,0,0,0,0,73,0,0,0,3588,0,0,0,0,1
16,165,0,0,35,0,1,1266,0,0,206,75,97,0,880,119,0,521,52,0,0,1
17,19,0,277,65,0,3,0,0,0,17,202,72,4,0,0,0,0,1390,1,0,1
18,162,0,41,84,0,163,18,7,68,11,13,183,170,8,17,51,5,14,3645,19,0
19,1,0,0,0,0,1,1,10,0,97,163,47,246,0,0,0,0,0,601,916,344
20,1,0,0,9,0,19,2,0,0,14,146,0,12,89,0,0,0,0,0,21,2838
