,precision,recall,f1-score,support
Amazon Echo,0.7168520051493141,0.8284247374562426,0.7655155927947729,4285.0
Awair air quality monitor,0.7427528631467815,0.28271971496437054,0.32089688962742985,3368.0
Belkin Wemo switch,0.552674398471401,0.6286998034260038,0.5791743950753234,3561.0
Belkin wemo motion sensor,0.7911373929786905,0.7190495698484227,0.7528189273039686,4882.0
Dropcam,0.5997485331098072,0.49482071713147413,0.528522875668877,4769.0
HP Printer,0.8444706747254749,0.6614648509385352,0.7398933569239919,2717.0
Light Bulbs LiFX Smart Bulb,0.8353539336133705,0.9929368029739777,0.8848860508980237,3228.0
MacBook,0.742974907137973,0.7815075376884422,0.7585856625972445,2985.0
NEST Protect smoke alarm,0.4744829604773642,0.6907317073170731,0.487055781721763,410.0
Netatmo Welcome,0.770737822595964,0.9205555555555556,0.8376084249703448,3960.0
Netatmo weather station,0.8102428125725556,0.958399209486166,0.8608867175475778,2024.0
PIX-STAR Photo-frame,0.9429875951636255,0.6914447592067988,0.7976612112397137,3530.0
Phillip Hue Lightbulb,0.8107262776362887,0.7498011304165794,0.7673654322197168,4777.0
Samsung Galaxy Tab,0.3555231295529594,0.1897782470960929,0.24049653415727298,4735.0
Samsung SmartCam,0.689914836915562,0.8217427385892115,0.7409203801227715,4820.0
Smart Things,0.7780087486192524,0.7978221415607984,0.756769822262768,3857.0
TP-Link Day Night Cloud camera,0.6311134416232557,0.6588169952790891,0.614531637909493,3601.0
TP-Link Smart plug,0.9227739588780951,0.9387230514096185,0.9305859553313525,2412.0
TPLink Router Bridge LAN,0.4954503816573353,0.4317485898468977,0.4176014936825257,4964.0
Triby Speaker,0.8698260691379458,0.8246392896781355,0.8449528900809739,2703.0
iHome,0.7931253978357734,0.7913584288052373,0.7921811707225901,3055.0
accuracy,0.6859343809868307,0.6859343809868307,0.6859343809868307,0.6859343809868307
macro avg,0.7224227686189899,0.7073897894607011,0.6866148191837378,74643.0
weighted avg,0.7140965803167924,0.6859343809868307,0.6746000858724488,74643.0
