,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,3713,1,0,0,67,1,0,20,0,0,0,14,10,377,52,0,71,8,229,0,0
1,0,2780,0,0,0,0,502,0,3,0,0,0,0,0,0,1,0,0,0,0,0
2,352,0,2069,612,0,0,0,0,0,0,0,0,0,6,9,0,603,57,270,19,0
3,0,0,825,3939,0,1,0,0,0,0,10,0,0,1,35,0,36,11,61,33,0
4,0,0,0,0,4742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,2789,0,14,0,0,8,0,0,0,4,0,0,0,0,0,0
6,0,0,0,0,0,0,4040,0,0,0,3,0,0,0,0,0,0,0,0,0,0
7,2,0,0,0,0,0,0,2166,1,1,3,0,0,13,0,0,0,0,0,0,1
8,0,0,0,0,0,10,0,6,204,0,40,0,0,0,0,0,0,0,0,0,1
9,26,0,0,0,0,2,0,0,0,863,7,0,3,9,1,0,0,11,3951,0,0
10,0,0,0,0,0,0,0,0,31,0,1980,0,0,0,0,0,0,0,0,0,2
11,0,0,0,0,0,0,0,0,0,483,13,3031,0,2,2,0,1,0,0,0,0
12,316,0,0,0,0,0,0,3,0,3,0,11,3973,1,141,0,62,7,183,7,0
13,27,0,0,3,2,0,23,176,0,3,49,1,24,4477,27,0,0,0,45,0,0
14,0,0,45,0,0,31,0,0,0,0,0,0,6,0,4612,0,18,0,36,4,0
15,87,0,0,0,0,0,0,62,0,0,0,0,0,140,0,3405,0,0,37,0,0
16,70,0,0,0,0,0,0,0,0,0,1,11,0,0,13,0,3303,0,0,0,0
17,64,0,0,0,0,0,0,0,0,1,4,40,6,0,0,0,0,2321,0,0,0
18,0,0,0,0,0,0,3,1,0,1,18,0,2,0,1992,5,0,0,2945,0,0
19,2,0,0,0,0,2,0,2430,0,0,3,81,49,14,30,3,0,0,1,1627,0
20,0,0,0,0,0,27,0,55,5,0,2,0,0,0,0,0,0,0,0,0,2987
