,precision,recall,f1-score,support
Amazon Echo,0.21145047555100888,0.4283101045296167,0.2806764252955865,4592.0
Awair air quality monitor,0.21505689001264222,0.005829474257695451,0.006004858700000288,3671.0
Belkin Wemo switch,0.2520142497241953,0.3287115470352207,0.2629310963874083,4486.0
Belkin wemo motion sensor,0.3213901890072429,0.17335279399499584,0.17711827388980472,4796.0
Dropcam,0.5136684672543618,0.6095005096839958,0.5067013584645295,4905.0
HP Printer,0.18313840111075536,0.21587677725118484,0.19714639051207777,4220.0
Light Bulbs LiFX Smart Bulb,0.7089524955971314,0.5059141236834999,0.5826324221216747,3703.0
MacBook,0.17631628307714964,0.039139515455304925,0.06361384277717996,4788.0
NEST Protect smoke alarm,0.017212115257944097,0.18575498575498578,0.03146208505274992,351.0
Netatmo Welcome,0.27739767810444727,0.20767729342875732,0.2303619623417908,4611.0
Netatmo weather station,0.5620109757180505,0.5981991525423729,0.5746349374543265,3776.0
PIX-STAR Photo-frame,0.44148344195443795,0.40478632478632487,0.4178312457529616,1755.0
Phillip Hue Lightbulb,0.3033319540029934,0.6861932479627474,0.4021473131734748,4295.0
Samsung Galaxy Tab,0.10059059318547217,0.025966183574879224,0.03747381700696249,4968.0
Samsung SmartCam,0.3561312250538709,0.21253487872934107,0.24728048183112863,4659.0
Smart Things,0.7834400272084554,0.5225603864734298,0.547812178858129,4140.0
TP-Link Day Night Cloud camera,0.5434909349181958,0.23404563563926115,0.259343516127306,2761.0
TP-Link Smart plug,0.5574590720188105,0.43599689681923975,0.4593674844025113,2578.0
TPLink Router Bridge LAN,0.46531815558697237,0.44859893048128346,0.43509264677283105,4675.0
Triby Speaker,0.660381507680418,0.6249571183533448,0.613453053222689,2332.0
iHome,0.23664713787812044,0.27687400318979266,0.24743248127405604,2508.0
accuracy,0.33723558610156545,0.33723558610156545,0.33723558610156545,0.33723558610156545
macro avg,0.3755658223763179,0.3414657087441559,0.3133579938771037,78570.0
weighted avg,0.37327339953663385,0.33723558610156545,0.3107361270082535,78570.0
