,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,2670,2,195,0,52,1,1,162,0,359,0,170,19,91,271,0,18,7,527,23,1
1,219,20,0,0,2888,3,25,0,0,3,0,0,0,55,19,0,56,0,0,0,0
2,0,0,1791,1122,0,0,4,12,0,380,0,21,4,0,240,11,1,394,18,1,0
3,0,0,457,4056,0,0,0,0,0,0,4,1,0,1,142,17,8,136,132,0,0
4,6,0,0,0,2913,0,0,0,0,1,0,0,0,0,0,0,0,0,1822,0,0
5,3,0,28,9,0,2337,0,42,0,0,0,4,126,195,60,0,1,8,0,0,3
6,233,0,0,0,145,0,3479,0,0,0,0,0,0,0,0,0,45,77,64,0,0
7,8,0,0,0,0,0,1,2003,7,0,0,16,0,148,0,0,0,3,0,1,2
8,4,0,33,0,0,0,0,6,165,0,9,11,0,0,0,0,0,31,0,1,2
9,129,0,0,1,412,0,0,2,0,742,0,29,1,4,0,0,1,11,3539,0,5
10,0,0,0,0,0,0,0,0,21,0,1304,12,0,17,0,0,20,640,0,0,0
11,117,0,0,0,0,1,0,2,0,637,8,2643,9,0,17,0,12,39,0,1,47
12,337,0,0,0,0,0,0,0,0,18,0,23,4035,4,3,0,1,1,279,9,0
13,32,46,1,3,3,0,26,1149,0,14,0,4,1,2743,4,0,0,51,783,0,0
14,0,0,36,2,48,4,1,0,0,2,0,0,278,204,3684,0,18,15,464,0,0
15,0,0,0,1,1304,240,0,0,0,0,0,0,0,166,0,1859,0,0,164,0,0
16,5,0,0,0,269,0,0,0,0,0,0,18,0,1,464,0,1978,3,0,0,663
17,28,0,1,4,0,0,15,1,0,0,0,92,2,0,5,0,64,2222,3,0,0
18,1,0,9,83,36,12,16,40,0,3,2,0,162,34,1148,0,0,23,3372,29,0
19,25,0,0,0,0,1,0,649,0,0,2,26,284,5,4,0,2,5,2204,1039,0
20,5,0,11,0,0,40,8,39,5,11,0,23,95,3,0,0,0,2,0,12,2823
