,precision,recall,f1-score,support
Amazon Echo,0.0,0.0,0.0,4592.0
Awair air quality monitor,0.0,0.0,0.0,3671.0
Belkin Wemo switch,0.0,0.0,0.0,4486.0
Belkin wemo motion sensor,0.0,0.0,0.0,4796.0
Dropcam,0.12000301325833668,0.9743119266055046,0.21368686981600304,4905.0
HP Printer,0.0,0.0,0.0,4220.0
Light Bulbs LiFX Smart Bulb,0.0,0.0,0.0,3703.0
MacBook,0.10772208502970032,0.33709273182957394,0.16326943503110616,4788.0
NEST Protect smoke alarm,0.0,0.0,0.0,351.0
Netatmo Welcome,0.20322893122376492,0.682498373454782,0.31319665605095537,4611.0
Netatmo weather station,0.0,0.0,0.0,3776.0
PIX-STAR Photo-frame,0.0,0.0,0.0,1755.0
Phillip Hue Lightbulb,0.0,0.0,0.0,4295.0
Samsung Galaxy Tab,0.0,0.0,0.0,4968.0
Samsung SmartCam,0.0,0.0,0.0,4659.0
Smart Things,0.0,0.0,0.0,4140.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,2761.0
TP-Link Smart plug,0.0,0.0,0.0,2578.0
TPLink Router Bridge LAN,0.7333333333333333,0.24235294117647058,0.36430868167202574,4675.0
Triby Speaker,0.0,0.0,0.0,2332.0
iHome,0.15247436469014714,0.4090909090909091,0.22215004871711597,2508.0
accuracy,0.14889907089219803,0.14889907089219803,0.14889907089219803,0.14889907089219803
macro avg,0.06270293940644202,0.12596889915034476,0.0607910329184384,78570.0
weighted avg,0.07448410035641273,0.14889907089219803,0.07043799594535617,78570.0
