,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,3973,0,2,0,0,41,0,1,0,13,19,21,56,58,103,0,27,180,1,91,0
1,0,2182,0,0,0,0,0,0,1417,0,29,0,0,0,0,0,0,0,0,4,36
2,0,0,525,2957,0,148,0,0,223,0,24,2,0,32,466,2,104,0,0,0,0
3,0,0,109,4403,0,9,0,0,165,0,15,0,0,18,35,0,39,0,0,0,0
4,0,0,0,0,2190,0,0,0,0,0,4,0,577,2133,0,0,0,0,0,0,0
5,0,0,0,3,0,1408,0,4,1903,0,287,0,0,0,0,198,1,0,412,0,0
6,0,49,0,0,0,0,3191,0,0,0,59,0,0,0,0,0,0,1,401,0,0
7,1,1,0,0,0,60,0,1296,17,5,7,0,76,2759,0,0,180,0,264,115,0
8,0,0,0,0,0,0,0,2,304,0,44,0,0,0,0,0,0,0,0,0,0
9,152,0,76,3,0,0,0,1,183,2670,15,1403,0,3,0,0,72,24,4,0,0
10,0,0,0,0,0,0,0,1,20,0,3753,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,4,0,1,46,67,399,1197,0,19,0,0,5,0,7,7,0
12,0,0,0,0,27,0,0,0,2,0,0,44,3269,53,6,0,1,53,121,715,0
13,179,0,1,18,20,4,180,77,17,38,73,40,4,3746,198,0,10,27,205,124,0
14,470,0,0,253,0,179,0,0,118,0,13,45,0,20,2086,0,157,48,1142,122,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4137,0,0,1,0,0
16,5,0,304,7,0,0,0,0,0,0,73,28,0,3,0,0,1479,858,0,0,0
17,0,0,0,0,0,0,0,0,0,0,288,41,0,1,0,0,0,2225,1,20,0
18,47,0,13,68,3,27,12,13,43,22,1,17,30,39,11,0,15,14,4289,6,0
19,3,0,0,0,0,0,0,20,0,2,240,6,5,50,0,0,6,30,1020,945,0
20,0,0,0,0,0,6,2,462,63,0,138,0,0,0,0,0,0,0,0,0,1835
