,precision,recall,f1-score,support
Amazon Echo,0.3633640829040374,0.6644030668127053,0.4697955390334573,4565.0
Awair air quality monitor,0.10673234811165846,0.018309859154929577,0.03125751382543881,3550.0
Belkin Wemo switch,0.5674227540632256,0.7144142118281988,0.6324905434999005,4447.0
Belkin wemo motion sensor,0.8029993183367417,0.764438676184296,0.7832446808510639,4623.0
Dropcam,0.9722739499275812,0.9810020876826723,0.9766185181336382,4790.0
HP Printer,0.9626865671641791,0.30034924330616997,0.45785270629991126,4295.0
Light Bulbs LiFX Smart Bulb,0.6610169491525424,0.8388443017656501,0.7393887945670627,3115.0
MacBook,0.9696886194543952,0.7225872689938398,0.828097423226262,4870.0
NEST Protect smoke alarm,0.04933333333333333,0.8685446009389672,0.09336361342417361,213.0
Netatmo Welcome,0.8085564789165897,0.6223643686330254,0.7033467202141901,4221.0
Netatmo weather station,0.9002911208151383,0.3386257870243635,0.4921424308732842,3653.0
PIX-STAR Photo-frame,0.4712981082844097,0.7804482851741831,0.5876970005083885,3703.0
Phillip Hue Lightbulb,0.896259159274971,0.5106569984618765,0.6506159014557671,4551.0
Samsung Galaxy Tab,0.498262380538662,0.9076760749142705,0.6433579508273347,3791.0
Samsung SmartCam,0.4766767231376189,0.4432455761760898,0.45935368444593544,4634.0
Smart Things,0.5741573033707865,0.6975156975156975,0.6298533218291631,3663.0
TP-Link Day Night Cloud camera,0.8172222222222223,0.43036863662960795,0.5638175546186278,3418.0
TP-Link Smart plug,0.8335941575378195,0.7791321306679668,0.8054435483870968,2051.0
TPLink Router Bridge LAN,0.8421196394427752,0.6589014746740757,0.7393285371702639,4679.0
Triby Speaker,0.5500546050236622,0.6225793160280181,0.5840742172400464,2427.0
iHome,0.9292066880113838,0.8289431926372581,0.8762160348876215,3151.0
accuracy,0.6315265909960465,0.6315265909960465,0.6315265909960465,0.6315265909960465
macro avg,0.6692007861439873,0.6425405169144696,0.6070169635866013,78410.0
weighted avg,0.7051402039054383,0.6315265909960465,0.6336577621879108,78410.0
