,precision,recall,f1-score,support
Amazon Echo,0.8233133568069808,0.8653310104529617,0.8429196571519786,4592.0
Awair air quality monitor,0.8646120831082287,0.5943884500136203,0.6004057982220335,3671.0
Belkin Wemo switch,0.5816343565408305,0.11703076237182346,0.1893945383456691,4486.0
Belkin wemo motion sensor,0.5772936647215159,0.9181401167639699,0.7065106332825426,4796.0
Dropcam,0.8012650285076847,0.4465239551478084,0.5495677918050078,4905.0
HP Printer,0.7641349936480845,0.33369668246445494,0.45398577892445974,4220.0
Light Bulbs LiFX Smart Bulb,0.9436371291751671,0.8617337294085876,0.8954804863645602,3703.0
MacBook,0.748467386274364,0.2706766917293233,0.3692897558494623,4788.0
NEST Protect smoke alarm,0.07717656428369304,0.8672364672364672,0.14055808398405462,351.0
Netatmo Welcome,0.9302132048290013,0.5791368466710041,0.6526409067976998,4611.0
Netatmo weather station,0.6877047024705665,0.9939088983050848,0.8120277353850713,3776.0
PIX-STAR Photo-frame,0.5472832746031161,0.6825071225071225,0.5728798784269441,1755.0
Phillip Hue Lightbulb,0.8589670369291124,0.7612107101280559,0.7973961426892064,4295.0
Samsung Galaxy Tab,0.4291554731138767,0.7541867954911432,0.5421837522611777,4968.0
Samsung SmartCam,0.7223347566929398,0.4479072762395364,0.5512184620232865,4659.0
Smart Things,0.960635753622916,0.9994685990338164,0.977999953185205,4140.0
TP-Link Day Night Cloud camera,0.7204832202784924,0.5358203549438609,0.6012567123701602,2761.0
TP-Link Smart plug,0.6691266924970777,0.8630721489526765,0.7462772451743301,2578.0
TPLink Router Bridge LAN,0.5631271518863545,0.9175614973262032,0.6917009674497248,4675.0
Triby Speaker,0.42225827613337963,0.40540308747855913,0.40662346036914787,2332.0
iHome,0.9561589622382234,0.7318181818181818,0.7579800744562986,2508.0
accuracy,0.6505103729158713,0.6505103729158713,0.6505103729158713,0.6505103729158713
macro avg,0.6975706223029337,0.6641313992611553,0.6122998959294295,78570.0
weighted avg,0.729696482513014,0.6505103729158713,0.6305339147780026,78570.0
