,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1601,176,172,5,98,66,311,206,3,12,30,247,1,1122,87,129,42,14,0,36,201
1,346,768,4,19,0,127,17,0,0,4,777,18,0,854,117,171,11,11,0,11,24
2,358,4,688,422,0,1,88,68,0,8,60,49,500,805,42,38,16,482,315,17,32
3,16,0,37,1733,0,2,79,4,0,0,109,3,1660,67,5,191,13,169,851,6,1
4,160,0,0,0,3656,0,0,0,0,12,0,183,247,404,0,7,0,0,0,0,70
5,1715,95,32,10,0,143,0,241,0,12,11,64,1,166,107,26,0,0,11,9,165
6,225,0,0,0,0,0,3134,1,0,0,29,0,1,18,0,0,16,97,501,18,0
7,12,0,8,0,0,386,22,37,0,4,6,65,0,1439,0,11,2,175,0,16,0
8,13,0,17,0,0,10,0,16,48,0,45,24,1,54,0,0,16,4,0,1,8
9,96,0,0,145,0,2,457,29,0,421,15,7,54,314,0,21,0,0,3303,1,5
10,0,0,0,53,0,0,125,0,0,0,1631,0,0,48,0,8,12,134,0,0,0
11,64,0,488,0,0,0,23,280,0,3,19,1698,21,823,0,0,0,2,0,98,10
12,253,0,21,102,5,12,48,15,0,18,33,11,3463,105,32,0,0,0,538,6,42
13,75,0,7,26,0,305,67,103,0,23,94,59,7,3772,12,1,1,136,148,1,16
14,18,17,56,0,0,31,5,2,0,5,12,30,281,200,2112,0,3,64,1837,34,41
15,56,0,26,251,0,0,0,0,0,0,73,0,0,66,21,3121,72,0,45,0,0
16,1496,33,0,0,175,0,2,0,0,0,2,14,0,492,292,0,603,0,0,5,282
17,48,0,2,9,0,0,245,0,0,0,96,60,0,105,0,0,111,1720,19,17,0
18,47,2,58,155,22,6,105,15,0,3,25,3,241,90,495,36,5,3,3635,16,0
19,6,0,2,0,0,1,576,721,0,21,13,70,85,2183,0,3,0,0,130,420,6
20,3,0,10,0,0,5,3,637,0,0,7,20,767,539,8,14,0,0,6,6,1047
