,precision,recall,f1-score,support
Amazon Echo,0.7311299156195644,0.9071131538629895,0.8094899580657087,4569.0
Awair air quality monitor,0.9997565223186667,0.5571167883211678,0.7040295836208109,3288.0
Belkin Wemo switch,0.683428825750366,0.5053763440860214,0.5809620772274877,3999.0
Belkin wemo motion sensor,0.8638043338203726,0.7760597496972144,0.8175238281333398,4954.0
Dropcam,0.9999578325954037,1.0,0.9999789140748551,4742.0
HP Printer,0.9800324862693384,0.9864346590909092,0.9832225440980276,2816.0
Light Bulbs LiFX Smart Bulb,0.7793573369165105,0.9985159534998763,0.872675345507969,4043.0
MacBook,0.8483533957850357,0.9900411146642304,0.912695882938545,2189.0
NEST Protect smoke alarm,0.9208360952290464,0.7770992366412214,0.8427912291427846,262.0
Netatmo Welcome,0.5774794075654898,0.19085315832649713,0.28686812008428864,4876.0
Netatmo weather station,0.9243893891353776,0.9955312810327707,0.9586413728907349,2014.0
PIX-STAR Photo-frame,0.9788392131596089,0.8039626379847157,0.8827896369214271,3533.0
Phillip Hue Lightbulb,0.9866185928771772,0.8916348195329087,0.936646814577594,4710.0
Samsung Galaxy Tab,0.775692294979519,0.9658847736625514,0.8537745681631257,4860.0
Samsung SmartCam,0.7742299492020255,0.5587468460891506,0.6489349838591372,4756.0
Smart Things,0.9779480173439434,0.9183717193358328,0.9470976857268587,3734.0
TP-Link Day Night Cloud camera,0.8167002763546138,0.777477212584534,0.7961379755073457,3401.0
TP-Link Smart plug,0.9740841713473916,0.9475584735330325,0.9606205470917392,2437.0
TPLink Router Bridge LAN,0.3912455318465789,0.8886116700201206,0.5432028963786933,4970.0
Triby Speaker,0.9931907261492775,0.6808761186999529,0.7787909887565403,4246.0
iHome,0.9977321700892959,0.9710107247318817,0.9841892650533876,3077.0
accuracy,0.7973385306417471,0.7973385306417471,0.7973385306417471,0.7973385306417471
macro avg,0.8559431659216479,0.8137274493046467,0.8143363913247811,77476.0
weighted avg,0.8345860865609719,0.7973385306417471,0.7919859404511692,77476.0
