,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,3397,0,1,65,0,131,0,13,0,0,0,7,1,415,7,0,282,2,196,45,0
1,0,30,0,0,0,0,2,284,1734,0,0,0,0,0,0,1107,0,0,129,0,0
2,351,0,1273,544,0,139,0,0,0,0,0,0,80,30,89,0,868,406,198,17,0
3,17,0,793,3726,0,34,0,2,0,11,10,0,15,50,29,0,35,55,90,80,0
4,0,0,0,0,3302,160,0,0,0,0,0,0,168,1109,0,0,0,0,0,0,0
5,0,0,21,65,0,1934,0,12,0,0,38,0,27,83,84,0,444,103,0,0,0
6,0,8,0,0,0,0,4028,0,0,0,4,0,0,0,0,0,0,0,1,0,0
7,16,0,0,0,0,4,0,2128,2,0,3,0,2,25,0,0,0,0,2,1,0
8,0,0,0,0,0,10,0,4,126,0,40,0,0,0,0,0,0,0,79,0,1
9,47,0,20,0,0,2,0,0,0,3426,7,23,0,28,2,0,0,7,1308,0,0
10,0,0,0,0,0,0,0,0,105,0,1908,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,944,13,2564,0,0,1,0,3,0,0,4,0
12,252,0,69,0,0,27,0,0,0,0,0,15,3878,88,88,0,3,2,215,68,0
13,34,0,0,11,0,2,0,17,0,15,49,14,9,4618,19,0,18,1,48,0,0
14,5,0,48,0,0,30,0,0,0,46,0,0,43,1,4418,0,72,4,79,7,0
15,0,0,0,0,0,0,66,0,0,0,66,0,0,0,0,3467,0,0,0,0,133
16,0,0,171,260,1,293,0,0,0,0,1,0,205,242,122,0,2036,0,65,0,0
17,87,0,9,0,3,0,0,0,0,0,4,41,14,3,15,0,20,2233,0,4,0
18,6,0,2,1,0,27,10,4,0,8,20,0,6,12,1970,754,0,32,2094,3,15
19,117,0,0,0,0,2,1,1698,0,0,3,76,138,1162,19,1,0,0,36,987,0
20,0,0,0,0,0,26,0,25,5,0,13,0,0,0,0,0,0,0,0,0,3006
