,precision,recall,f1-score,support
appletv,1.0,1.0,1.0,446.3333333333333
blink-camera,0.9987142397942783,1.0,0.9993558776167472,1030.3333333333333
blink-security-hub,1.0,1.0,1.0,109.33333333333333
echodot,1.0,1.0,1.0,401.6666666666667
echoplus,1.0,1.0,1.0,1491.0
echospot,1.0,1.0,1.0,1464.0
firetv,1.0,1.0,1.0,654.3333333333334
google-home-mini,1.0,1.0,1.0,468.3333333333333
insteon-hub,1.0,1.0,1.0,592.6666666666666
lightify-hub,0.9950980392156863,1.0,0.9975308641975308,274.3333333333333
magichome-strip,1.0,1.0,1.0,133.66666666666666
nest-tstat,0.998531571218796,1.0,0.9992641648270787,455.3333333333333
ring-doorbell,1.0,1.0,1.0,14719.0
roku-tv,1.0,0.9981114258734656,0.9990530303030303,361.3333333333333
samsungtv-wired,1.0,1.0,1.0,2878.0
sengled-hub,1.0,1.0,1.0,167.66666666666666
smartthings-hub,1.0,1.0,1.0,919.6666666666666
sousvide,0.0,0.0,0.0,3.3333333333333335
t-philips-hub,1.0,1.0,1.0,5607.333333333333
t-wemo-plug,0.9995308468214872,1.0,0.9997652582159624,1395.3333333333333
tplink-bulb,1.0,0.9994879672299026,0.999743786830643,674.3333333333334
tplink-plug,1.0,1.0,1.0,234.33333333333334
wansview-cam-wired,1.0,1.0,1.0,33288.333333333336
xiaomi-hub,1.0,1.0,1.0,104.33333333333333
yi-camera,0.9999694637840478,1.0,0.9999847311926465,10904.333333333334
accuracy,0.9999449934252475,0.9999449934252475,0.9999449934252475,0.9999449934252475
macro avg,0.9596737664333718,0.9599039757241347,0.9597879085273456,78778.66666666667
weighted avg,0.9999030445102894,0.9999449934252475,0.9999239148958718,78778.66666666667
