,precision,recall,f1-score,support
appletv,1.0,1.0,1.0,492.0
blink-camera,1.0,1.0,1.0,2084.6666666666665
blink-security-hub,1.0,1.0,1.0,135.66666666666666
echodot,1.0,1.0,1.0,2114.6666666666665
echoplus,1.0,1.0,1.0,1741.3333333333333
echospot,1.0,1.0,1.0,1791.0
firetv,1.0,1.0,1.0,680.0
google-home-mini,1.0,1.0,1.0,538.6666666666666
insteon-hub,1.0,1.0,1.0,660.0
lightify-hub,1.0,1.0,1.0,278.0
magichome-strip,1.0,1.0,1.0,122.33333333333333
nest-tstat,1.0,1.0,1.0,458.6666666666667
ring-doorbell,1.0,1.0,1.0,18032.666666666668
roku-tv,1.0,1.0,1.0,345.0
samsungtv-wired,1.0,1.0,1.0,1198.6666666666667
sengled-hub,1.0,1.0,1.0,188.66666666666666
smartthings-hub,1.0,1.0,1.0,1153.3333333333333
sousvide,1.0,1.0,1.0,31.0
t-philips-hub,1.0,1.0,1.0,4566.0
t-wemo-plug,1.0,1.0,1.0,1366.3333333333333
tplink-bulb,1.0,1.0,1.0,1663.6666666666667
tplink-plug,1.0,1.0,1.0,572.0
wansview-cam-wired,1.0,1.0,1.0,27513.666666666668
xiaomi-hub,1.0,1.0,1.0,95.0
yi-camera,1.0,1.0,1.0,9293.666666666666
accuracy,1.0,1.0,1.0,1.0
macro avg,1.0,1.0,1.0,77116.66666666667
weighted avg,1.0,1.0,1.0,77116.66666666667
