Dataset,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T,Al-Time
results/other/13_13,0,1,DT,0.83088406133829,0.8517780854809432,0.869647653276837,0.8517780854809432,0.8307604486715912,0.8210838904514046,0,0.6084327697753906,0.04926633834838867,2.9354870319366455
results/other/13_13,1,2,DT,0.8269981412639406,0.8485154061517859,0.8695354930339201,0.8485154061517859,0.8280395480114399,0.8169718470307903,0,0.5355157852172852,0.0512232780456543,2.839266777038574
results/other/13_13,2,3,DT,0.8288336431226766,0.8499716069950379,0.872353750556641,0.8499716069950379,0.8308838299602699,0.8189119541207746,0,0.49640750885009766,0.050076961517333984,2.828747510910034
results/other/13_13,3,4,DT,0.8307156133828997,0.8516143352283672,0.872382545006184,0.8516143352283672,0.8336744780980528,0.8209037039518531,0,0.5616166591644287,0.053139686584472656,2.7724668979644775
results/other/13_13,4,5,DT,0.8322955390334572,0.8528290806719747,0.8748555394114972,0.8528290806719747,0.8356276000051148,0.8225734976983211,0,0.5219027996063232,0.05824112892150879,2.8021748065948486
results/other/13_13,5,6,DT,0.8315520446096655,0.8521745234091282,0.8712672009191555,0.8521745234091282,0.8336546507275567,0.8217883551227968,0,0.5623712539672852,0.06630134582519531,2.6993422508239746
results/other/13_13,6,7,DT,0.8267890334572491,0.8483696325948384,0.8694606905077078,0.8483696325948384,0.8283450051696464,0.8167525390975481,0,0.5589604377746582,0.053579092025756836,2.7485930919647217
results/other/13_13,7,8,DT,0.8344156598513011,0.8546476685617005,0.8735731040427615,0.8546476685617005,0.8367392090456518,0.8248184753931481,0,0.5435307025909424,0.045441627502441406,2.8367717266082764
results/other/13_13,8,9,DT,0.8345492565055762,0.8547058823422621,0.8737718375022087,0.8547058823422621,0.8371272532338959,0.8249592550676913,0,0.5360817909240723,0.0489351749420166,2.94641375541687
results/other/13_13,9,10,DT,0.8326382434944238,0.8530843780384461,0.8721186304068672,0.8530843780384461,0.8348741317101191,0.8229378510451892,0,0.578265905380249,0.043494224548339844,2.904222011566162
