Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
HH_0.01_covariance_0_1,DI-S2-1,SS,0.0,2.0,0.1778828806323935,0.1620384889162192,0.1621865185347416,0.1620384889162192,0.149639013922489,0.1314880852317016,0.0,1.4200093746185303,0.09717569351196284
HH_0.01_magnitude_0_1,DI-S2-1,SS,0.0,2.0,0.2809243870079548,0.2601662932995296,0.2557075398255061,0.2601662932995296,0.2558970238840593,0.240762765004497,0.0,1.5790733814239502,0.10716986656188962
HH_0.01_mean_0,DI-S2-1,SS,0.0,2.0,0.3973498537256926,0.3773825336322527,0.3735206906875864,0.3773825336322527,0.3727820773733011,0.3636242624945832,0.0,1.573236083984375,0.09422025680541989
HH_0.01_pcc_0_1,DI-S2-1,SS,0.0,2.0,0.1544678890424722,0.1378565903786988,0.1287476606812195,0.1378565903786988,0.1215344928619512,0.1067439787242284,0.0,1.5370855331420898,0.10459403991699215
HH_0.01_radius_0_1,DI-S2-1,SS,0.0,2.0,0.2628663102791702,0.24713121118249554,0.23932806884623367,0.24713121118249554,0.240465910273758,0.22174471513713429,0.0,1.5125847816467286,0.10510354042053219
HH_0.01_std_0,DI-S2-1,SS,0.0,2.0,0.3766438512054446,0.366296750786953,0.3624436216078716,0.366296750786953,0.3606473921762564,0.3416302922552938,0.0,1.4395627975463867,0.0941344261169433
HH_0.01_weight_0,DI-S2-1,SS,0.0,2.0,0.3048334360306649,0.3043529686348639,0.2925667251892397,0.3043529686348639,0.2928722478491272,0.2663555715283552,0.0,1.7054959297180177,0.100393533706665
HH_0.1_covariance_0_1,DI-S2-1,SS,0.0,2.0,0.1706107993183117,0.1585413878931065,0.1571567618146014,0.1585413878931065,0.1431421155560273,0.1234012540884976,0.0,1.3529890060424805,0.08786458969116206
HH_0.1_magnitude_0_1,DI-S2-1,SS,0.0,2.0,0.2969895803842545,0.2894356061877465,0.2839290191958201,0.2894356061877465,0.2832022005022799,0.2575874852685895,0.0,1.4534003734588623,0.09889788627624505
HH_0.1_mean_0,DI-S2-1,SS,0.0,2.0,0.3785978761081597,0.3674233396124781,0.3717732547396566,0.3674233396124781,0.3645277641224923,0.3435652127525919,0.0,1.496329116821289,0.09194855690002438
HH_0.1_pcc_0_1,DI-S2-1,SS,0.0,2.0,0.1340672029132734,0.1238496655328031,0.11266323211672229,0.1238496655328031,0.10528934091249312,0.0848063800937592,0.0,1.3767305374145509,0.09413743019104
HH_0.1_radius_0_1,DI-S2-1,SS,0.0,2.0,0.2629162711431601,0.2607823080836723,0.2565231050313777,0.2607823080836723,0.2542784280878479,0.22150493982714198,0.0,1.4370741367340087,0.10401124954223628
HH_0.1_std_0,DI-S2-1,SS,0.0,2.0,0.3257281795926524,0.3263640135668277,0.3253379379988296,0.3263640135668277,0.320946069017523,0.287705105739211,0.0,1.3737946510314942,0.09583754539489739
HH_0.1_weight_0,DI-S2-1,SS,0.0,2.0,0.2403284094126268,0.2461181583331738,0.2349774117538034,0.2461181583331738,0.23369967246127424,0.1984922934509415,0.0,1.4506222248077392,0.10613594055175775
HH_1_covariance_0_1,DI-S2-1,SS,0.0,2.0,0.1791874143032402,0.1568969839828004,0.1719652286248492,0.1568969839828004,0.1435782731071079,0.1319624964910553,0.0,1.1581129550933837,0.07847466468811028
HH_1_magnitude_0_1,DI-S2-1,SS,0.0,2.0,0.4160296656507957,0.3938445847749182,0.3942146730014942,0.3938445847749182,0.3891840570230275,0.3831658409254344,0.0,1.2463670253753663,0.08491001129150386
HH_1_mean_0,DI-S2-1,SS,0.0,2.0,0.48849512326455374,0.4632847321889627,0.4683722189914931,0.4632847321889627,0.45440322130173094,0.4598454580559805,0.0,1.2462208271026611,0.07904076576232907
HH_1_pcc_0_1,DI-S2-1,SS,0.0,2.0,0.1656036105051043,0.1441445400936155,0.1446178096397692,0.1441445400936155,0.1258883131553672,0.1175681184450628,0.0,1.170826530456543,0.08166527748107905
HH_1_radius_0_1,DI-S2-1,SS,0.0,2.0,0.265308841407564,0.24506887392594917,0.2544738185572315,0.24506887392594917,0.2379243110346978,0.2237346201744757,0.0,1.2648390769958495,0.09402670860290524
HH_1_std_0,DI-S2-1,SS,0.0,2.0,0.3145924581300203,0.2918011929955794,0.315889505224876,0.2918011929955794,0.2870852550446855,0.2756139569641186,0.0,1.2812711238861083,0.08312354087829585
