,precision,recall,f1-score,support
Amazon Echo,0.8464202152550303,0.9044000000000001,0.8744500846023688,10000.0
Awair air quality monitor,0.7719298245614035,0.0044,0.008750124291538233,10000.0
Belkin Wemo switch,0.022889224789462318,0.0106,0.014489781969790172,10000.0
Belkin wemo motion sensor,0.27731308711877495,0.8619999999999999,0.41962807905754057,10000.0
Dropcam,0.9820760291510735,0.4986,0.6614047887510778,10000.0
HP Printer,0.37464457299735265,0.3821,0.3783355611663944,10000.0
Light Bulbs LiFX Smart Bulb,0.9933738865956985,0.959601259181532,0.9761955593509819,9530.0
MacBook,0.6657983849960928,0.7668,0.7127387646976809,10000.0
NEST Protect smoke alarm,0.018895633444292147,0.9061032863849764,0.03701927687733768,213.0
Netatmo Welcome,0.9011976047904191,0.3311,0.48427672955974843,10000.0
Netatmo weather station,0.9363187468074237,0.5499,0.6928746928746928,10000.0
PIX-STAR Photo-frame,0.7282446544007957,0.7909802862543883,0.7583171521035599,3703.0
Phillip Hue Lightbulb,0.9832593098735906,0.5756,0.7261258988267945,10000.0
Samsung Galaxy Tab,0.8043713481930318,0.7434,0.7726847521047708,10000.0
Samsung SmartCam,0.8285835814547001,0.7792,0.803133374561946,10000.0
Smart Things,0.9960155393963543,0.9999,0.9979539897200459,10000.0
TP-Link Day Night Cloud camera,0.9111318989710009,0.7212677725118484,0.8051583037116641,6752.0
TP-Link Smart plug,0.666823087752229,0.6928327645051194,0.6795791487326638,2051.0
TPLink Router Bridge LAN,0.3697145310152393,0.689,0.4812124598407599,10000.0
Triby Speaker,0.5741911491260692,0.21015380427385327,0.3076923076923077,7347.0
iHome,0.9460227272727273,0.951126626467788,0.9485678113625575,3151.0
accuracy,0.6024359323172038,0.6024359323172038,0.6024359323172038,0.6024359323172038
macro avg,0.6952007160934648,0.6347174190275956,0.5971708877074392,172747.0
weighted avg,0.7206608774075608,0.6024359323172038,0.6048120446665434,172747.0
