,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,8093,0,1,87,0,0,0,2,0,26,0,19,4,363,0,0,0,0,3,1398,0
1,0,2099,0,0,0,0,5,0,5922,0,0,0,0,0,0,142,0,0,1831,0,0
2,1221,0,606,1993,0,10,0,1,0,0,1,0,0,1143,148,0,4625,158,90,0,0
3,76,0,1898,6707,1,116,0,21,0,11,11,5,37,358,45,0,436,156,41,76,0
4,2,0,0,0,0,0,0,0,0,0,0,0,0,9997,0,0,0,0,0,0,0
5,0,0,0,0,0,5318,0,15,0,1,0,0,0,27,3,0,0,0,0,0,0
6,0,1,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,1,0,7,0,2869,2,20,3,3,4,65,0,0,0,0,0,0,8
8,0,5,0,0,0,18,6,7,334,0,7,0,0,33,0,0,0,0,0,0,0
9,64,0,0,0,0,2,0,0,0,8048,0,175,0,4,1364,0,0,0,341,0,0
10,0,468,0,0,0,0,60,0,330,0,2615,0,0,0,0,0,0,0,0,0,572
11,0,0,0,0,0,2,0,0,0,116,0,3394,0,14,0,0,0,1,0,0,0
12,715,0,0,413,0,2,0,237,0,0,0,3,4882,1609,0,0,1389,0,20,724,0
13,1,0,11,0,0,1,0,1557,0,7,0,0,0,8314,30,0,74,0,1,0,0
14,0,0,231,74,0,2701,0,0,0,0,0,3,0,24,5233,0,0,1,879,0,851
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0
16,1141,0,0,0,0,0,0,3,0,2,3,37,13,1172,27,0,4664,15,0,0,0
17,48,0,0,120,0,0,0,0,0,0,0,6,0,0,0,0,0,2237,0,0,0
18,0,481,26,11,0,249,946,238,0,17,2,0,13,60,181,679,11,0,6907,4,168
19,0,0,0,0,0,0,0,7,0,0,0,3,294,7,0,0,0,8,0,5090,0
20,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,6017
