,precision,recall,f1-score,support
Amazon Echo,0.7126644312612845,0.8289,0.7664000739679164,10000.0
Awair air quality monitor,0.9968054898248935,0.8425,0.9131801430739215,10000.0
Belkin Wemo switch,0.6363141665155088,0.3508,0.45226584155224653,10000.0
Belkin wemo motion sensor,0.8371537726838586,0.7012,0.7631693513278189,10000.0
Dropcam,0.0,0.0,0.0,10000.0
HP Printer,0.9435970202199362,0.9912427799515559,0.9668332576101772,5367.0
Light Bulbs LiFX Smart Bulb,0.9536524890329965,1.0,0.9762764814995608,10000.0
MacBook,0.46388642413487136,0.8757118927973199,0.6064965197215777,2985.0
NEST Protect smoke alarm,0.47111111111111115,0.775609756097561,0.5861751152073733,410.0
Netatmo Welcome,0.9320443026093486,0.993,0.9615570833736806,10000.0
Netatmo weather station,0.9816066066066066,0.646477132262052,0.7795498583991654,4045.0
PIX-STAR Photo-frame,0.9430209035738368,0.7923512747875354,0.8611453201970443,3530.0
Phillip Hue Lightbulb,0.9453599306157849,0.8720000000000001,0.9071993341656264,10000.0
Samsung Galaxy Tab,0.14373412362404742,0.2037,0.16854211484362072,10000.0
Samsung SmartCam,0.9337412587412588,0.5341,0.6795165394402035,10000.0
Smart Things,1.0,1.0,1.0,10000.0
TP-Link Day Night Cloud camera,0.2518459266551809,0.5781073446327684,0.35084861992113836,7080.0
TP-Link Smart plug,0.8576429404900818,0.914179104477612,0.885009030704395,2412.0
TPLink Router Bridge LAN,0.6664921465968586,0.8911,0.7626016260162601,10000.0
Triby Speaker,0.7023743787962452,0.9403067824801331,0.8041090478071908,5411.0
iHome,0.9995019920318725,0.998341900182391,0.9989216092907507,6031.0
accuracy,0.7200564630478601,0.7200564630478601,0.7200564630478601,0.7200564630478601
macro avg,0.7320261626250277,0.74902990322233,0.7233236651485557,157271.0
weighted avg,0.7325029635362384,0.7200564630478601,0.7117275679988326,157271.0
