,precision,recall,f1-score,support
Amazon Echo,0.8808205500589997,0.9704,0.9234429271542085,10000.0
Awair air quality monitor,1.0,0.9859,0.992899944609497,10000.0
Belkin Wemo switch,0.0,0.0,0.0,10000.0
Belkin wemo motion sensor,0.4010492130901824,0.8027,0.5348659003831417,10000.0
Dropcam,0.9714998959850218,0.46699999999999997,0.6307827378942392,10000.0
HP Printer,0.9059691912708601,0.2823,0.4304666056724611,10000.0
Light Bulbs LiFX Smart Bulb,0.9922332055678836,0.9837,0.9879481771617957,10000.0
MacBook,0.8863043231589696,0.7811,0.8303832456280231,10000.0
NEST Protect smoke alarm,0.5658914728682171,0.8319088319088319,0.6735870818915801,351.0
Netatmo Welcome,0.9954128440366972,0.9114000000000001,0.9515556483608268,10000.0
Netatmo weather station,0.9500817114841776,0.6395,0.7644492259876875,10000.0
PIX-STAR Photo-frame,0.40014847809948034,0.9213675213675213,0.5579710144927537,1755.0
Phillip Hue Lightbulb,0.9568034557235421,0.44299999999999995,0.605604921394395,10000.0
Samsung Galaxy Tab,0.33314385326663637,0.8791,0.48318126855007143,10000.0
Samsung SmartCam,0.8286665136561855,0.7221,0.7717217056748958,10000.0
Smart Things,0.9993004896572399,1.0,0.99965012245714,10000.0
TP-Link Day Night Cloud camera,0.8498248686514887,0.352076909123889,0.4978838014621008,5513.0
TP-Link Smart plug,0.6708015267175572,0.8180760279286268,0.7371548409646976,2578.0
TPLink Router Bridge LAN,0.7691933127739004,0.9478,0.8492070602992563,10000.0
Triby Speaker,0.728273102413405,0.8237623762376238,0.7730802415875755,7070.0
iHome,0.7883440935264352,0.9233599019006744,0.8505271084337348,4893.0
accuracy,0.7229379646840148,0.7229379646840148,0.7229379646840148,0.7229379646840148
macro avg,0.7558934334288991,0.7374548365936746,0.7069696942885753,172160.0
weighted avg,0.7843072920758912,0.7229379646840148,0.7147408697462425,172160.0
