,precision,recall,f1-score,support
Amazon Echo,0.9329143354429368,0.96648,0.9493999759921943,10000.0
Awair air quality monitor,0.9999594320486815,0.9859,0.9928799466247111,10000.0
Belkin Wemo switch,0.0,0.0,0.0,10000.0
Belkin wemo motion sensor,0.34158519845834856,0.7597000000000002,0.4712522051161871,10000.0
Dropcam,0.9993707990191787,0.6546399999999999,0.7863239860062661,10000.0
HP Printer,0.9224859217721072,0.29276,0.4444646299950349,10000.0
Light Bulbs LiFX Smart Bulb,0.9940179115468896,0.9837,0.9888320396775315,10000.0
MacBook,0.7145608671746546,0.86922,0.7833043330051792,10000.0
NEST Protect smoke alarm,0.2752630910460271,0.8660968660968662,0.4177550106382736,351.0
Netatmo Welcome,0.9509436325710082,0.9440200000000001,0.9474689800893621,10000.0
Netatmo weather station,0.9583020848957553,0.6389,0.7666646667066659,10000.0
PIX-STAR Photo-frame,0.6911777284332408,0.817891737891738,0.7491383320053642,1755.0
Phillip Hue Lightbulb,0.9305217453817685,0.39848,0.5578879458913543,10000.0
Samsung Galaxy Tab,0.4576804345449504,0.8224400000000001,0.5880577099928146,10000.0
Samsung SmartCam,0.8379764813041277,0.758,0.7959843757480449,10000.0
Smart Things,1.0,1.0,1.0,10000.0
TP-Link Day Night Cloud camera,0.8492662429264657,0.5069834935606747,0.6281442624573411,5513.0
TP-Link Smart plug,0.717569628144477,0.8130333591931731,0.7617587996788929,2578.0
TPLink Router Bridge LAN,0.5694381557327046,0.9839400000000001,0.7213703006609423,10000.0
Triby Speaker,0.8199447270889438,0.7494766619519095,0.7830498701303753,7070.0
iHome,0.9290170735163319,0.9190680564071123,0.924015782730315,4893.0
accuracy,0.7377323420074349,0.7377323420074349,0.7377323420074349,0.7377323420074349
macro avg,0.7567616900499331,0.7490823892905464,0.7170358644355643,172160.0
weighted avg,0.7799825355316735,0.7377323420074349,0.7253974561320111,172160.0
