,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,5031,163,116,99,0,26,185,1382,0,977,15,788,146,1067,0,0,0,0,0,0,0
1,0,3689,0,0,0,11,2640,1067,0,0,120,0,0,2470,0,0,0,0,0,0,0
2,2081,0,1309,1237,1,687,0,603,0,471,4,383,181,3039,0,0,0,0,0,0,0
3,940,0,1016,3994,0,379,2,935,0,114,36,221,364,1994,0,0,0,0,0,0,0
4,3224,0,0,45,2378,0,0,20,0,0,1,0,0,4330,0,0,0,0,0,0,0
5,1,0,0,14,1,4876,0,558,0,0,14,0,3,3,0,0,0,0,0,0,0
6,0,97,0,0,0,3,9699,1,0,7,188,0,0,1,0,0,0,0,0,0,0
7,126,0,8,128,115,9,16,1076,0,3,43,0,242,419,0,0,0,0,0,0,0
8,1,26,0,0,0,33,15,14,21,0,149,0,0,0,0,0,0,0,0,0,0
9,322,0,1,3,0,9,0,10,0,2550,4,1973,0,5124,0,0,0,0,0,0,0
10,114,0,0,0,0,429,321,1,0,0,3176,0,0,0,0,0,0,0,0,0,0
11,1049,0,55,0,0,0,0,1,0,266,17,1596,141,405,0,0,0,0,0,0,0
12,1839,0,179,671,2,242,88,1512,0,1087,0,40,1087,3249,0,0,0,0,0,0,0
13,1359,0,65,697,147,271,5,4165,0,86,2,53,546,2600,0,0,0,0,0,0,0
14,1528,0,43,1768,113,810,7,954,0,1132,0,0,119,3521,0,0,0,0,0,0,0
15,0,0,0,0,0,35,2070,2698,0,0,2349,16,1,2829,0,0,0,0,0,0,0
16,2299,0,1110,555,0,556,555,283,0,0,5,271,120,1126,0,0,0,0,0,0,0
17,79,0,39,1254,0,484,0,473,0,1,8,40,0,55,0,0,0,0,0,0,0
18,734,58,6,780,43,332,364,1673,0,848,63,362,404,4328,0,0,0,0,0,0,0
19,167,1,60,2,0,16,1,7036,0,0,10,146,1436,1122,0,0,0,0,0,0,0
20,8,6002,0,0,0,9,10,69,0,0,63,0,0,8,0,0,0,0,0,0,0
