,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,7362,0,271,105,41,0,0,689,0,775,0,1,22,0,0,0,124,0,0,610,0
1,0,9782,0,5,0,0,102,0,0,0,83,0,0,0,0,0,0,2,26,0,0
2,1249,0,0,5590,0,2,0,0,0,1611,2,0,781,534,13,2,117,85,0,14,0
3,946,0,0,6593,221,52,0,875,0,225,0,0,14,307,14,0,89,653,0,11,0
4,0,0,0,8,9533,0,0,207,0,252,0,0,0,0,0,0,0,0,0,0,0
5,0,0,1,43,3,4901,0,10,0,3,179,0,208,4645,0,3,0,0,4,0,0
6,0,3,0,3,0,0,9827,0,0,0,150,0,0,11,0,0,0,3,3,0,0
7,24,45,669,206,1869,41,0,4650,1,1213,219,0,0,35,0,142,40,0,11,835,0
8,0,15,0,0,0,0,0,0,201,0,106,0,0,29,0,0,0,0,0,0,0
9,574,0,0,236,454,3,0,6,0,7482,1,3,66,1170,0,0,0,0,1,4,0
10,0,0,0,2480,0,0,0,0,6,0,7514,0,0,0,0,0,0,0,0,0,0
11,0,0,0,498,126,0,0,6,0,322,20,642,0,46,0,0,0,0,1,94,0
12,99,0,0,2370,526,1,0,1370,0,213,0,2,3532,3,0,0,0,83,0,1801,0
13,414,0,242,2454,897,32,0,3810,0,176,5,66,9,883,0,0,35,48,84,845,0
14,6,0,0,3052,149,6,0,632,0,440,0,0,257,252,4747,0,244,0,0,215,0
15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9997,0,0,1,0,0
16,88,0,1742,238,0,0,0,0,0,87,0,0,0,1248,0,0,2109,0,0,1,0
17,54,0,0,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,0,58,0
18,148,26,250,4832,0,118,258,0,4,388,0,0,184,200,1843,240,156,349,841,163,0
19,25,0,0,753,0,0,3,0,0,43,0,10,0,0,0,0,0,0,507,5729,0
20,0,6,0,217,0,6,0,0,3,0,32,0,0,144,0,6,1,0,0,0,4478
