,precision,recall,f1-score,support
Amazon Echo,0.32224450872679783,0.63044,0.4160122780346315,10000.0
Awair air quality monitor,0.41701610709428305,0.5289200000000001,0.4435726472807855,10000.0
Belkin Wemo switch,0.30826580434518835,0.22016,0.23909518017176506,10000.0
Belkin wemo motion sensor,0.3187550065400201,0.39416,0.34335079804898755,10000.0
Dropcam,0.9052581567508955,0.17939999999999998,0.29898283000367637,10000.0
HP Printer,0.5037319360132958,0.6104532163742691,0.5238240910019817,5472.0
Light Bulbs LiFX Smart Bulb,0.655933790247621,0.9113399999999998,0.7394459121480849,10000.0
MacBook,0.08487546913801519,0.5697578803106442,0.14712505220385313,2189.0
NEST Protect smoke alarm,0.6533699833409056,0.3106870229007634,0.2822350162543624,262.0
Netatmo Welcome,0.2079959804890632,0.21027999999999997,0.18712197205797199,10000.0
Netatmo weather station,0.5256534959839632,0.91535988127628,0.6403305736809692,4043.0
PIX-STAR Photo-frame,0.4597492288081959,0.377356354373054,0.36085353398380815,3533.0
Phillip Hue Lightbulb,0.216105072501901,0.18504,0.17478829201985258,10000.0
Samsung Galaxy Tab,0.24621015203639524,0.69194,0.36009404625562336,10000.0
Samsung SmartCam,0.0,0.0,0.0,10000.0
Smart Things,0.0,0.0,0.0,10000.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,6884.0
TP-Link Smart plug,0.0,0.0,0.0,2437.0
TPLink Router Bridge LAN,0.0,0.0,0.0,10000.0
Triby Speaker,0.0,0.0,0.0,10000.0
iHome,0.0,0.0,0.0,6172.0
accuracy,0.3057282349433512,0.3057282349433512,0.3057282349433512,0.3057282349433512
macro avg,0.27738879485793055,0.3207283026302386,0.24556343919744536,160992.0
weighted avg,0.2661048585545081,0.3057282349433512,0.24318450199181613,160992.0
