,precision,recall,f1-score,support
Amazon Echo,0.16728624535315986,0.2835,0.21041303299068542,10000.0
Awair air quality monitor,0.0980678089682829,0.0269,0.0422192576316409,10000.0
Belkin Wemo switch,0.0,0.0,0.0,10000.0
Belkin wemo motion sensor,0.48922413793103453,0.0454,0.08308931185944363,10000.0
Dropcam,0.6839511463466895,0.9576,0.797966751385359,10000.0
HP Printer,0.03460207612456748,0.007452953232718465,0.012264295569523225,5367.0
Light Bulbs LiFX Smart Bulb,0.4243324937027707,0.8423,0.5643551088777219,10000.0
MacBook,0.03290246768507638,0.009380234505862646,0.014598540145985401,2985.0
NEST Protect smoke alarm,0.0,0.0,0.0,410.0
Netatmo Welcome,0.49689440993788814,0.48,0.4883011190233978,10000.0
Netatmo weather station,0.2835426305353602,0.4242274412855377,0.3399029414677627,4045.0
PIX-STAR Photo-frame,0.0,0.0,0.0,3530.0
Phillip Hue Lightbulb,0.11815028901734104,0.1022,0.10959785522788204,10000.0
Samsung Galaxy Tab,0.23191094619666047,0.0125,0.023721415694088623,10000.0
Samsung SmartCam,0.5215000549873529,0.4742,0.4967265489970146,10000.0
Smart Things,0.24172849408462,0.7233,0.3623565953609539,10000.0
TP-Link Day Night Cloud camera,0.1721005475360876,0.3906779661016949,0.2389426399447132,7080.0
TP-Link Smart plug,0.3772369362920544,0.4369817578772802,0.40491740299654244,2412.0
TPLink Router Bridge LAN,0.4203720106288752,0.2373,0.30335570469798656,10000.0
Triby Speaker,0.7520278099652375,0.7196451672518943,0.7354802153177826,5411.0
iHome,0.8349406009783367,0.9905488310396284,0.9061125436068558,6031.0
accuracy,0.3644918643615161,0.3644918643615161,0.3644918643615161,0.3644918643615161
macro avg,0.3038462431557807,0.3411483024426008,0.29211053718073043,157271.0
weighted avg,0.32808432661951015,0.3644918643615161,0.3078644911952613,157271.0
