,precision,recall,f1-score,support
Amazon Echo,0.7050009387761869,0.7385400000000001,0.7213369535602323,10000.0
Awair air quality monitor,0.343099104647671,0.20930000000000004,0.21313751566986308,10000.0
Belkin Wemo switch,0.19546959882531798,0.05998,0.09143338640845534,10000.0
Belkin wemo motion sensor,0.8123080775827182,0.70472,0.7463756251178215,10000.0
Dropcam,0.0,0.0,0.0,10000.0
HP Printer,0.585905514257456,0.9896198830409357,0.7272533483741785,5472.0
Light Bulbs LiFX Smart Bulb,0.9439656176860389,0.9596399999999999,0.951728216837717,10000.0
MacBook,0.1749269830445692,0.8684330744632252,0.2911137481639692,2189.0
NEST Protect smoke alarm,0.17280986265503281,0.8320610687022901,0.2413955982539931,262.0
Netatmo Welcome,0.967841814909226,0.77986,0.817283109486298,10000.0
Netatmo weather station,0.9937629275778062,0.6463022508038585,0.7832264365313263,4043.0
PIX-STAR Photo-frame,0.9621852191898961,0.9542598358335692,0.9581443173137092,3533.0
Phillip Hue Lightbulb,0.9205522780776819,0.6031,0.7259074457238656,10000.0
Samsung Galaxy Tab,0.3893344144333627,0.9156599999999999,0.5458530309462162,10000.0
Samsung SmartCam,0.913929610282179,0.59596,0.7101385614534206,10000.0
Smart Things,0.8920709180705211,0.98254,0.9348098301096254,10000.0
TP-Link Day Night Cloud camera,0.5218164574454838,0.6179256246368391,0.5328732038587385,6884.0
TP-Link Smart plug,0.8500989844301549,0.9120229790726304,0.8798492981397722,2437.0
TPLink Router Bridge LAN,0.685912790467273,0.79362,0.7161953924529996,10000.0
Triby Speaker,0.6002668674857927,0.31426,0.4120711468602328,10000.0
iHome,0.9132921329691099,0.9860985093972781,0.948292638967747,6172.0
accuracy,0.6376279566686545,0.6376279566686545,0.6376279566686545,0.6376279566686545
macro avg,0.6449785768006417,0.6887572964738393,0.6165913716300087,160992.0
weighted avg,0.6587264292309432,0.6376279566686545,0.6134453172123401,160992.0
