,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,5129,0,1,683,46,0,0,70,0,2398,50,466,79,1062,16,0,0,0,0,0,0
1,0,9804,0,7,0,0,88,0,0,0,85,0,16,0,0,0,0,0,0,0,0
2,417,0,7619,210,0,0,0,0,0,799,575,0,380,0,0,0,0,0,0,0,0
3,460,0,3965,3062,221,0,0,0,0,30,338,0,1524,400,0,0,0,0,0,0,0
4,0,0,0,0,9992,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
5,12,2260,1378,3,0,1319,0,0,12,1,4984,2,16,11,2,0,0,0,0,0,0
6,0,0,0,6,0,2,9391,0,0,105,166,0,330,0,0,0,0,0,0,0,0
7,1119,21,103,3955,16,57,3,3024,8,0,319,135,572,665,3,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,184,0,167,0,0,0,0,0,0,0,0,0,0
9,460,0,64,795,0,0,0,0,0,568,409,1025,4,6673,2,0,0,0,0,0,0
10,0,0,0,6,0,0,0,0,500,0,9494,0,0,0,0,0,0,0,0,0,0
11,7,0,238,160,0,0,0,0,0,124,445,777,4,0,0,0,0,0,0,0,0
12,1037,0,2673,1274,0,1,0,442,0,1554,5,0,2248,725,41,0,0,0,0,0,0
13,2529,0,161,626,175,1,228,303,0,172,150,207,570,4830,48,0,0,0,0,0,0
14,633,1,1441,646,0,0,0,0,0,546,271,1,826,891,4744,0,0,0,0,0,0
15,0,9870,0,0,0,1,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0
16,87,0,0,4541,0,0,0,0,0,0,144,48,693,0,0,0,0,0,0,0,0
17,0,0,2066,215,0,0,0,0,0,0,288,0,9,0,0,0,0,0,0,0,0
18,118,11,1509,153,0,212,16,2,95,1316,334,23,586,4954,671,0,0,0,0,0,0
19,20,0,399,497,0,0,0,0,0,0,741,34,4429,918,32,0,0,0,0,0,0
20,1,4476,6,0,0,23,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0
