,precision,recall,f1-score,support
Amazon Echo,0.555768060505955,0.6393,0.5946147049248942,10000.0
Awair air quality monitor,0.8415868425808783,0.9313,0.8841735497958796,10000.0
Belkin Wemo switch,0.5604566683964712,0.216,0.3118233001299264,10000.0
Belkin wemo motion sensor,0.5096290289884452,0.2514,0.33670394428447065,10000.0
Dropcam,0.7907175398633257,0.8331,0.8113556680950526,10000.0
HP Printer,0.6996928828949125,0.9576023391812866,0.8085795849085718,5472.0
Light Bulbs LiFX Smart Bulb,0.8947557149260421,0.9981,0.9436067123611439,10000.0
MacBook,0.11698179890440007,0.6048423937871175,0.19604649441030578,2189.0
NEST Protect smoke alarm,0.8763440860215054,0.6221374045801527,0.7276785714285714,262.0
Netatmo Welcome,0.7623533441808684,0.8902,0.821331365041288,10000.0
Netatmo weather station,0.9274898078043099,0.7877813504823151,0.8519459676340778,4043.0
PIX-STAR Photo-frame,1.0,0.5307104443815455,0.6934171597633136,3533.0
Phillip Hue Lightbulb,0.8957983193277311,0.3198,0.4713338246131172,10000.0
Samsung Galaxy Tab,0.10881435257410296,0.0279,0.044412607449856735,10000.0
Samsung SmartCam,0.496306605288513,0.4636,0.4793961015459387,10000.0
Smart Things,0.928246140175497,0.8357,0.8795453349471136,10000.0
TP-Link Day Night Cloud camera,0.29132306794132673,0.5798954096455549,0.3878175547675718,6884.0
TP-Link Smart plug,0.7126934984520124,0.47230201066885513,0.5681145113524185,2437.0
TPLink Router Bridge LAN,0.2830085925208762,0.4677,0.3526351504184574,10000.0
Triby Speaker,0.8428319319007578,0.8119,0.827076860388122,10000.0
iHome,1.0,0.9739144523655218,0.98678486415497,6172.0
accuracy,0.6199127906976745,0.6199127906976745,0.6199127906976745,0.6199127906976745
macro avg,0.6711808706308539,0.6292945621472548,0.6180187539245268,160992.0
weighted avg,0.6597487423239878,0.6199127906976745,0.6128463771857572,160992.0
