,precision,recall,f1-score,support
Amazon Echo,0.954061153698144,0.9599,0.9569716471427743,10000.0
Awair air quality monitor,0.9983300823317774,0.9863999999999999,0.9923291698128385,10000.0
Belkin Wemo switch,0.04581550608562006,0.0071,0.012294692541070403,10000.0
Belkin wemo motion sensor,0.36148466556914377,0.7492,0.4876685491911782,10000.0
Dropcam,0.9997911445279867,0.4787,0.6474168244522585,10000.0
HP Printer,0.8399002544368998,0.3663,0.5101209484966256,10000.0
Light Bulbs LiFX Smart Bulb,0.9893767675008434,0.9694438614900316,0.9793088910860055,9530.0
MacBook,0.5214327659148685,0.7319800000000001,0.6088334557475914,10000.0
NEST Protect smoke alarm,0.2252482183031172,0.8779342723004697,0.3585135710369387,213.0
Netatmo Welcome,0.9337454597256352,0.92607,0.9298918675429251,10000.0
Netatmo weather station,0.9077477411850617,0.6368600000000001,0.7485428639838159,10000.0
PIX-STAR Photo-frame,0.8952174079734547,0.8974885228193357,0.8963511743787119,3703.0
Phillip Hue Lightbulb,0.9648277039260101,0.5401000000000001,0.692529524181319,10000.0
Samsung Galaxy Tab,0.4392995032775223,0.89704,0.589696324406912,10000.0
Samsung SmartCam,0.8719365255760027,0.8474000000000002,0.8594931245680051,10000.0
Smart Things,1.0,1.0,1.0,10000.0
TP-Link Day Night Cloud camera,0.8571724100594139,0.6832049763033174,0.7602459788577332,6752.0
TP-Link Smart plug,0.6672888474101726,0.6972208678693319,0.6819265617548879,2051.0
TPLink Router Bridge LAN,0.5217458646379045,0.9632,0.6768537314316078,10000.0
Triby Speaker,0.7171056784043623,0.13297944739349396,0.22435086491461048,7347.0
iHome,0.8789397374144461,0.951126626467788,0.9136088157779287,3151.0
accuracy,0.7158949214747579,0.7158949214747579,0.7158949214747579,0.7158949214747579
macro avg,0.7424032113313518,0.7285546940306556,0.6917594562526542,172747.0
weighted avg,0.761734005835252,0.7158949214747579,0.699946697579956,172747.0
