,precision,recall,f1-score,support
Amazon Echo,0.8286248460505702,0.7775399999999999,0.8018323513989241,10000.0
Awair air quality monitor,0.5088962762324145,0.0116,0.022518955243740056,10000.0
Belkin Wemo switch,0.29165650042208313,0.0825,0.12861793090892654,10000.0
Belkin wemo motion sensor,0.9567086439903274,0.64331,0.7693162944735196,10000.0
Dropcam,0.0,0.0,0.0,10000.0
HP Printer,0.8471887918938468,0.9843750000000002,0.9106298172107206,5472.0
Light Bulbs LiFX Smart Bulb,0.8604978650480485,0.9493,0.9020300105191721,10000.0
MacBook,0.12686076772800595,0.9294655093650068,0.22288544482003753,2189.0
NEST Protect smoke alarm,0.01982255601044374,0.8358778625954197,0.03872649142003722,262.0
Netatmo Welcome,0.9753024208297756,0.94607,0.9604569598754363,10000.0
Netatmo weather station,0.9939140357550398,0.6463022508038584,0.783273381294964,4043.0
PIX-STAR Photo-frame,0.9802117447755352,0.99784885366544,0.9889494717803045,3533.0
Phillip Hue Lightbulb,0.9214892005076948,0.6067999999999999,0.7317456745516053,10000.0
Samsung Galaxy Tab,0.3185755713129574,0.8136199999999999,0.4556884225701965,10000.0
Samsung SmartCam,0.8260095204427962,0.7245999999999999,0.7719552923475412,10000.0
Smart Things,0.9999000099989999,1.0,0.9999500024998749,10000.0
TP-Link Day Night Cloud camera,0.7175636351086577,0.5769901220220801,0.6396134168241089,6884.0
TP-Link Smart plug,0.7497926994604714,0.9142388182191219,0.8238872916947793,2437.0
TPLink Router Bridge LAN,0.664562694233582,0.79382,0.723339386396139,10000.0
Triby Speaker,0.9355391113026267,0.28953999999999996,0.4422179284763157,10000.0
iHome,1.0,0.9748865845755021,0.9872836163754204,6172.0
accuracy,0.6359477489564698,0.6359477489564698,0.6359477489564698,0.6359477489564698
macro avg,0.6915769948144703,0.6904135714879251,0.6240437209848458,160992.0
weighted avg,0.7218791667704978,0.6359477489564698,0.6319746345643007,160992.0
