,precision,recall,f1-score,support
appletv,0.5885733106895459,0.40667150108774475,0.48033461642938924,1379.0
blink-camera,0.6928258553465652,0.12423428264373992,0.21066448180499528,9305.0
blink-security-hub,0.8250298736328858,0.7822966507177034,0.8030740714595614,418.0
echodot,0.14289021231755314,0.045917944467467886,0.06947569984539193,2413.0
echoplus,0.21868550100093084,0.3813274580005508,0.27795892964747376,3631.0
echospot,0.5319110440439389,0.1709934562760262,0.25867198184039325,8405.0
firetv,0.16595856685997146,0.12446153846153844,0.14200748973227675,2600.0
google-home-mini,0.9646129354580406,0.5437616387337059,0.6954530580987492,2685.0
insteon-hub,0.0,0.0,0.0,36.0
lightify-hub,0.7792155982444944,0.9385996409335726,0.8514860033655236,557.0
magichome-strip,0.12167195512587883,0.4870967741935484,0.19374411819086174,186.0
nest-tstat,0.8011788661831568,0.5629820051413882,0.6611924341133931,2723.0
ring-doorbell,0.6257238899557438,0.9843835540686261,0.7635951780347893,72334.0
roku-tv,0.22159678420175508,0.4118644067796611,0.28786949604062756,944.0
samsungtv-wired,0.4277119191450921,0.6340436867341503,0.5075541321578526,3754.0
sengled-hub,0.19537788783376858,0.21000000000000002,0.2024142618822542,200.0
smartthings-hub,0.4407651692834196,0.5665706051873199,0.49580134571922974,1735.0
sousvide,0.0,0.0,0.0,1446.0
t-philips-hub,0.3022306964334904,0.9689189189189189,0.46066125428566274,2960.0
t-wemo-plug,0.6940539268669996,0.773568281938326,0.7316451883509274,4086.0
tplink-bulb,0.5133203856460428,0.8697872340425532,0.6455389977502459,705.0
tplink-plug,0.6787135903968989,0.716923076923077,0.697274549339373,585.0
wansview-cam-wired,0.8920936505362846,0.43581118219994275,0.5825856329197662,90966.0
xiaomi-hub,0.8974274252834972,0.740386571719227,0.8113751562094809,983.0
yi-camera,0.48174514409116076,0.633812519770834,0.5446375450418973,28451.0
accuracy,0.6134643738680093,0.6134643738680093,0.6134643738680093,0.6134643738680093
macro avg,0.4881325675430846,0.5005765171575849,0.45500062489040466,243487.0
weighted avg,0.6857869905438359,0.6134643738680093,0.590064033863619,243487.0
