,precision,recall,f1-score,support
appletv,0.19489901121495495,0.8932559825960841,0.3199723209143953,1379.0
blink-camera,0.9728198358685102,0.8537560451370231,0.9094045131011302,9305.0
blink-security-hub,0.6657802381985111,0.8904306220095692,0.761835263371575,418.0
echodot,0.0396945309051499,0.007210940737670949,0.012202591561988566,2413.0
echoplus,0.303076405170735,0.6562379509776921,0.4146492000573277,3631.0
echospot,0.4877038249252501,0.38058298631766807,0.4274639450284344,8405.0
firetv,0.5885856792637855,0.24776923076923074,0.3487248345890399,2600.0
google-home-mini,0.9076118945831994,0.8677094972067039,0.8872087552124631,2685.0
insteon-hub,0.0,0.0,0.0,36.0
lightify-hub,0.7480687531943038,0.9633752244165171,0.8421000492340276,557.0
magichome-strip,0.093548355688896,0.4741935483870968,0.1560705426207229,186.0
nest-tstat,0.876437181573745,0.7005508630187294,0.7786804283121636,2723.0
ring-doorbell,0.9784180889059403,0.9755135897365002,0.976963036469745,72334.0
roku-tv,0.25174796337780847,0.2627118644067797,0.2565007872816957,944.0
samsungtv-wired,0.0665571951747936,0.006499733617474694,0.011840556971031221,3754.0
sengled-hub,0.1073367817636606,0.154,0.12649404222559085,200.0
smartthings-hub,0.5239479189004722,0.6056484149855907,0.5618405262685064,1735.0
sousvide,0.018638557188586598,0.0011065006915629322,0.0020879841567305007,1446.0
t-philips-hub,0.780826444826206,0.9423648648648648,0.8539753798425537,2960.0
t-wemo-plug,0.8821609668988428,0.8398923152227118,0.8604957127224125,4086.0
tplink-bulb,0.6867363542484923,0.8326241134751774,0.7526687165346561,705.0
tplink-plug,0.6239316050362915,0.6772649572649574,0.6494784411104455,585.0
wansview-cam-wired,0.830228666717663,0.9000175889892926,0.8637104783835982,90966.0
xiaomi-hub,0.8118309754470101,0.7226856561546287,0.764326507683967,983.0
yi-camera,0.5546952742557983,0.41833327475308424,0.4769408823502917,28451.0
accuracy,0.7978241138130577,0.7978241138130577,0.7978241138130577,0.7978241138130577
macro avg,0.5198113001331444,0.5709494306294645,0.5206254198401797,243487.0
weighted avg,0.7916950274369746,0.7978241138130577,0.788779566843465,243487.0
