,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,560,0,0,0,13,5,292,3,3,0,0,30,0,434,3,0,2,0,2,0,2,7,16,0,0
1,0,1156,0,4,307,197,2,13,4,2,5,2,1840,4,3,1,17,0,5288,73,20,2,1,0,354
2,0,11,327,0,26,14,0,0,2,0,0,0,0,0,0,12,16,0,0,3,1,0,0,0,1
3,9,22,1,110,1285,191,48,2,9,2,6,36,360,1,8,2,62,0,48,33,14,4,47,5,99
4,8,59,2,153,1384,221,140,1,12,6,5,82,480,2,15,14,214,0,120,76,77,11,106,4,428
5,37,48,0,55,2469,1437,284,2,13,7,4,81,1350,88,33,10,176,1,317,383,47,9,247,5,1292
6,50,4,0,6,16,20,323,5,1,0,1,9,83,416,1511,0,2,0,15,5,3,1,101,0,22
7,16,52,0,90,72,46,31,1460,1,1,3,0,347,15,8,1,29,0,67,402,6,0,15,2,12
8,0,7,0,0,4,3,0,0,0,0,0,0,1,0,0,0,11,0,0,3,0,0,1,0,3
9,3,1,0,0,2,2,0,0,0,522,0,0,0,0,3,0,12,0,5,2,0,0,0,1,1
10,0,4,1,0,10,8,0,0,1,5,90,0,0,3,0,0,12,5,6,4,0,0,10,15,5
11,9,108,14,6,308,51,25,1,51,0,3,1533,6,10,12,7,97,0,78,81,216,63,21,1,16
12,3,27,0,280,14,10,8,0,65,0,0,6,71204,0,2,1,3,0,6,11,14,13,4,0,656
13,73,13,0,4,36,47,93,2,0,1,7,82,1,388,16,7,16,0,10,27,23,27,52,1,7
14,148,1,0,0,10,7,689,0,6,1,0,4,0,381,2380,1,19,0,18,4,2,0,76,0,0
15,0,0,0,0,9,5,0,0,32,12,25,0,0,0,7,42,36,0,10,2,1,2,10,1,0
16,0,11,0,12,19,70,2,1,124,0,8,29,11,1,9,12,983,0,130,118,36,49,80,23,0
17,0,35,0,0,2,5,0,0,2,1,582,0,5,0,0,0,3,0,0,12,1,0,187,1,606
18,0,1,2,2,8,3,2,0,19,0,0,1,0,0,5,3,5,0,2868,18,7,1,7,1,0
19,15,9,0,17,77,60,1,0,20,6,3,7,1,4,49,37,394,0,84,3160,80,3,48,0,2
20,8,0,0,0,15,3,0,0,1,0,1,3,0,0,0,34,9,0,1,9,613,0,1,0,0
21,6,2,0,4,87,1,0,0,4,0,0,0,4,0,0,16,7,0,0,2,21,419,0,0,5
22,1,2,1,0,66,167,2,2,1,0,2,0,32973,2,1621,0,10,0,248,2,0,0,39644,15,16204
23,0,3,5,0,10,11,4,2,9,87,9,0,0,2,0,3,46,0,33,9,1,0,11,727,1
24,0,86,38,27,71,114,2,13,8,11,6,0,6078,0,11,6,42,0,137,107,2,0,3647,4,18032
