,precision,recall,f1-score,support
appletv,0.5053851774940543,0.7126016260162602,0.5911005630473121,1476.0
blink-camera,0.34967086599072,0.06427886152862168,0.10858239412555674,6254.0
blink-security-hub,0.78142875639804,0.8206388206388207,0.8004446181599556,407.0
echodot,0.08900491664005346,0.01938839848675914,0.03183517937131245,6344.0
echoplus,0.5709339348935362,0.18147013782542115,0.2753649468666585,5224.0
echospot,0.12713871445930888,0.3345244742229667,0.18424900618589934,5373.0
firetv,0.635869256624191,0.5124509803921569,0.5672471424363558,2040.0
google-home-mini,0.7042216418363054,0.7186881188118812,0.7112908290892853,1616.0
insteon-hub,0.20763843999138115,0.0016161616161616162,0.003207017951105568,1980.0
lightify-hub,0.9180020057061153,0.41007194244604317,0.5668356691481315,834.0
magichome-strip,0.6530512863733966,0.2801089918256131,0.3919134667949565,367.0
nest-tstat,0.24962880304618268,0.9338662790697674,0.39393396104708966,1376.0
ring-doorbell,0.9766618044707132,0.9964545824244888,0.9864586419616769,54098.0
roku-tv,0.43785452311131723,0.15246376811594203,0.22553271152073157,1035.0
samsungtv-wired,0.058412285619014015,0.008175750834260288,0.014311484517824019,3596.0
sengled-hub,0.25699397989380846,0.13568904593639575,0.17759197879970406,566.0
smartthings-hub,0.5315263733273862,0.6513294797687861,0.5853519072748268,3460.0
sousvide,0.01981737698841025,0.05591397849462365,0.029128072075091944,93.0
t-philips-hub,0.4610735891231519,0.31141772521535993,0.37174280463225184,13698.0
t-wemo-plug,0.6141093947182602,0.3379848743595999,0.4359748013640873,4099.0
tplink-bulb,0.903834591821625,0.8754157483470246,0.8893836248859927,4991.0
tplink-plug,0.4098286037889296,0.48100233100233103,0.4425352416449687,1716.0
wansview-cam-wired,0.9673871447910282,0.960145866902509,0.9637516240280414,82541.0
xiaomi-hub,0.20738672164410055,0.7592982456140351,0.32574728618270127,285.0
yi-camera,0.6881710049965706,0.9705032100713747,0.8053041784617999,27881.0
accuracy,0.7884037173114329,0.7884037173114329,0.7884037173114329,0.7884037173114329
macro avg,0.49300124774990406,0.46741997599868823,0.43515276606293274,231350.0
weighted avg,0.7793548197765501,0.7884037173114329,0.76909566815885,231350.0
