,precision,recall,f1-score,support
appletv,1.0,1.0,1.0,275.4
blink-camera,1.0,1.0,1.0,1848.6
blink-security-hub,1.0,1.0,1.0,77.2
echodot,1.0,1.0,1.0,469.6
echoplus,1.0,0.9964088397790055,0.9981881533101046,715.8
echospot,0.9984795321637427,1.0,0.9992368652773701,1670.6
firetv,1.0,1.0,1.0,518.6
google-home-mini,1.0,1.0,1.0,534.6
insteon-hub,1.0,1.0,1.0,6.6
lightify-hub,1.0,1.0,1.0,104.8
magichome-strip,1.0,1.0,1.0,30.4
nest-tstat,1.0,1.0,1.0,537.0
ring-doorbell,1.0,1.0,1.0,14460.2
roku-tv,1.0,1.0,1.0,178.0
samsungtv-wired,1.0,1.0,1.0,746.4
sengled-hub,1.0,1.0,1.0,32.8
smartthings-hub,1.0,1.0,1.0,337.0
sousvide,1.0,1.0,1.0,285.4
t-philips-hub,1.0,1.0,1.0,587.2
t-wemo-plug,1.0,1.0,1.0,801.2
tplink-bulb,1.0,1.0,1.0,134.2
tplink-plug,1.0,1.0,1.0,111.6
wansview-cam-wired,1.0,1.0,1.0,18150.8
xiaomi-hub,1.0,1.0,1.0,185.8
yi-camera,1.0,1.0,1.0,5624.2
accuracy,0.9999463076160581,0.9999463076160581,0.9999463076160581,0.9999463076160581
macro avg,0.9999391812865497,0.9998563535911602,0.999897000743499,48424.0
weighted avg,0.9999467158037725,0.9999463076160581,0.9999461668464441,48424.0
