Dataset,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T,Al-Time
USVPN,0,1,RF,0.9997389261160908,0.96,0.9596284829721362,0.96,0.9598133748055987,0.999670911062433,0,168.46566200256348,1.4628760814666748,0.6608982086181641
USVPN,0,2,RF,1.0,1.0,1.0,1.0,1.0,1.0,0,168.4538426399231,1.6732397079467773,0.7637882232666016
USVPN,0,3,RF,0.9999782438430076,0.9971428571428572,0.9999681528662421,0.9971428571428572,0.9985025886101155,0.999972597358836,0,172.23768091201782,1.4486417770385742,0.7930538654327393
USVPN,0,4,RF,1.0,1.0,1.0,1.0,1.0,1.0,0,176.0121350288391,1.5252351760864258,0.7711458206176758
USVPN,0,5,RF,0.9999347315290227,0.9970688515924409,0.9998832331623321,0.9970688515924409,0.998423047181546,0.9999176524043192,0,170.6806092262268,1.489842176437378,0.7516205310821533
USVPN,1,1,RF,1.0,1.0,1.0,1.0,1.0,1.0,0,168.25956654548645,1.4923908710479736,0.7527041435241699
USVPN,1,2,RF,0.9999782438430076,0.9971428571428572,0.9999684542586751,0.9971428571428572,0.9985027394258164,0.9999725779619909,0,171.88556504249573,1.505458116531372,0.7589375972747803
USVPN,1,3,RF,1.0,1.0,1.0,1.0,1.0,1.0,0,172.73184633255005,1.4869663715362549,0.7216517925262451
USVPN,1,4,RF,1.0,1.0,1.0,1.0,1.0,1.0,0,172.3038580417633,1.49169921875,0.7691807746887207
USVPN,1,5,RF,1.0,1.0,1.0,1.0,1.0,1.0,0,168.4179060459137,1.480004072189331,0.7534558773040771
USVPN,2,1,RF,1.0,1.0,1.0,1.0,1.0,1.0,0,169.6445746421814,1.4952282905578613,0.7609195709228516
USVPN,2,2,RF,1.0,1.0,1.0,1.0,1.0,1.0,0,167.43543314933777,1.4783704280853271,0.755497932434082
USVPN,2,3,RF,1.0,1.0,1.0,1.0,1.0,1.0,0,169.48127460479736,1.5067131519317627,0.7692985534667969
USVPN,2,4,RF,0.9998259507440606,0.96,0.9597377049180328,0.96,0.9598684210526315,0.9997809524152196,0,171.689555644989,1.5062899589538574,0.7841553688049316
USVPN,2,5,RF,0.9998912192150379,0.9940343531937735,0.999821034116596,0.9940343531937735,0.9967357139129648,0.9998627285772793,0,170.24140453338623,1.5103552341461182,0.7706336975097656
USVPN,3,1,RF,1.0,1.0,1.0,1.0,1.0,1.0,0,171.4196171760559,1.4977338314056396,0.7706530094146729
USVPN,3,2,RF,1.0,1.0,1.0,1.0,1.0,1.0,0,168.96013712882996,1.5215263366699219,0.751950740814209
USVPN,3,3,RF,0.9999129753720303,0.9998428290766208,0.9998458574181117,0.9998428290766208,0.9998440397652996,0.9998906704873197,0,173.74688458442688,1.509807825088501,0.7457268238067627
USVPN,3,4,RF,1.0,1.0,1.0,1.0,1.0,1.0,0,169.16134214401245,1.4863877296447754,0.7694296836853027
USVPN,3,5,RF,1.0,1.0,1.0,1.0,1.0,1.0,0,170.66485285758972,1.505901575088501,0.7674639225006104
USVPN,4,1,RF,1.0,1.0,1.0,1.0,1.0,1.0,0,168.25332689285278,1.493964433670044,0.7838964462280273
USVPN,4,2,RF,0.9999782438430076,0.9971428571428572,0.9999566160520607,0.9971428571428572,0.9984968147746227,0.9999726147815692,0,170.80281519889832,1.5016143321990967,0.3678562641143799
USVPN,4,3,RF,1.0,1.0,1.0,1.0,1.0,1.0,0,170.04033064842224,1.4956443309783936,0.7699611186981201
USVPN,4,4,RF,1.0,1.0,1.0,1.0,1.0,1.0,0,168.62787413597107,1.525648832321167,0.7672574520111084
USVPN,4,5,RF,1.0,1.0,1.0,1.0,1.0,1.0,0,171.12137246131897,1.4954533576965332,0.739389181137085
