,precision,recall,f1-score,support
Amazon Echo,0.034782608695652174,0.0017421602787456446,0.0033181252592285357,4592.0
Awair air quality monitor,0.0,0.0,0.0,3671.0
Belkin Wemo switch,0.040229885057471264,0.003120820329915292,0.005792304509722797,4486.0
Belkin wemo motion sensor,0.09186316196366448,0.9910341951626356,0.16814065374274798,4796.0
Dropcam,0.8477319781667608,0.9182466870540265,0.8815815228028968,4905.0
HP Printer,0.027513227513227514,0.006161137440758294,0.010067763794772507,4220.0
Light Bulbs LiFX Smart Bulb,0.2901726427622842,0.11801242236024845,0.1677865233250144,3703.0
MacBook,0.0,0.0,0.0,4788.0
NEST Protect smoke alarm,0.0,0.0,0.0,351.0
Netatmo Welcome,0.6704397039616892,0.3339839514205162,0.445859872611465,4611.0
Netatmo weather station,0.0,0.0,0.0,3776.0
PIX-STAR Photo-frame,0.0,0.0,0.0,1755.0
Phillip Hue Lightbulb,0.0,0.0,0.0,4295.0
Samsung Galaxy Tab,0.12864250177683015,0.10929951690821256,0.11818478615736207,4968.0
Samsung SmartCam,0.03590620420127015,0.031551835157759174,0.03358848394836056,4659.0
Smart Things,0.16887905604719763,0.05531400966183575,0.08333333333333333,4140.0
TP-Link Day Night Cloud camera,0.16216216216216217,0.0021731256791017745,0.004288777698355968,2761.0
TP-Link Smart plug,0.0,0.0,0.0,2578.0
TPLink Router Bridge LAN,0.4079601990049751,0.22802139037433156,0.29253567508232714,4675.0
Triby Speaker,0.0518018018018018,0.00986277873070326,0.016570605187319884,2332.0
iHome,0.30943738656987296,0.13596491228070176,0.1889196675900277,2508.0
accuracy,0.17356497390861653,0.17356497390861653,0.17356497390861653,0.17356497390861653
macro avg,0.1555963104611838,0.14021375918283294,0.11523657595442546,78570.0
weighted avg,0.1779084045569466,0.17356497390861653,0.13837304217653304,78570.0
