,precision,recall,f1-score,support
appletv,0.04876246326584969,0.8162085308056871,0.09200846427488713,422.0
blink-camera,0.9027796655030541,0.6282876712328767,0.7406695172707489,584.0
blink-security-hub,0.6532157065483297,0.8082327586206896,0.722467260552616,928.0
echodot,0.11486062935537504,0.037701915070774354,0.0565009199027649,1201.0
echoplus,0.5962866703853582,0.22177973568281942,0.3224710092988088,3405.0
echospot,0.26156396933287057,0.6030123099203475,0.36466933819008346,1381.0
firetv,0.10044567096044277,0.14796992481203006,0.11960626564071906,399.0
google-home-mini,0.7150968726191319,0.6690084985835693,0.6910352266805426,706.0
insteon-hub,0.9912146470038086,0.07637259733859046,0.14066796922755695,2029.0
lightify-hub,0.9899807809058436,0.5553802816901409,0.7114303618100692,710.0
magichome-strip,0.2882179370593342,0.27358255451713387,0.26710796737576786,642.0
nest-tstat,0.45315774103598455,0.8803257328990225,0.5978900988683268,1228.0
ring-doorbell,0.8121299450910224,0.8239669421487605,0.8160817129720965,484.0
roku-tv,0.5986743712248497,0.42852320675105504,0.49910357583329407,711.0
samsungtv-wired,0.608653805191069,0.5446561723280862,0.5733610080940938,4828.0
sengled-hub,0.7975665357759482,0.4631343283582089,0.5859519725257171,268.0
smartthings-hub,0.5767440979536514,0.7695231699126933,0.6578659729533957,2978.0
sousvide,0.0,0.0,0.0,20.0
t-philips-hub,0.9547670871608043,0.9149202491265381,0.934409450787575,6583.0
t-wemo-plug,0.43205858551462073,0.7758225508317929,0.5548707530396908,2705.0
tplink-bulb,0.9810004677120111,0.7054588796185935,0.820567954082987,3356.0
tplink-plug,0.18841368302961203,0.03574167507568112,0.05701026786979406,1982.0
wansview-cam-wired,0.8040716952991229,0.09155101238450954,0.164372311542588,15261.0
xiaomi-hub,0.026212623726476304,0.8967634854771787,0.05093329891126125,241.0
yi-camera,0.694688962617954,0.986523016650343,0.8140404439693956,2042.0
accuracy,0.46045667404799073,0.46045667404799073,0.46045667404799073,0.46045667404799073
macro avg,0.543622584570901,0.526177887993485,0.45420372486699123,55094.0
weighted avg,0.6931436124014223,0.46045667404799073,0.46065474692921105,55094.0
