,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,339,2,1,3,6,6,15,2,0,0,0,1,0,26,49,0,2,0,3,5,0,1,0,1,0
1,7,423,0,2,31,6,0,0,2,25,0,0,2,0,41,0,0,0,76,16,0,0,0,0,0
2,4,1,212,2,17,0,0,1,0,3,0,0,0,5,1,0,7,0,129,0,1,1,2,0,0
3,48,27,2,2827,961,126,1071,29,5,54,0,0,1,10,123,0,5,0,24,0,19,5,4,0,0
4,64,43,51,172,1213,117,44,64,5,1,0,0,6,25,157,2,3,0,106,53,2,1,3,9,0
5,108,47,42,237,1487,624,101,57,20,0,0,1,11,76,233,2,5,0,88,59,18,7,47,125,0
6,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
7,13,5,0,2,16,4,3,357,0,0,0,105,52,42,30,0,89,0,7,28,0,0,37,89,0
8,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,0,0,0,0,3,0,0,5,0,225,0,0,0,0,0,0,0,0,3,0,11,0,0,6,0
10,0,1,0,0,26,13,0,0,2,44,145,0,0,2,1,0,0,36,4,24,1,0,0,3,0
11,187,0,0,8,23,9,0,5,0,0,0,1287,0,283,631,0,12,0,35,3,5,90,3,0,0
12,0,45,8,3,0,0,0,0,0,0,2,0,628,0,0,0,0,0,10,0,4,0,5,0,0
13,25,0,0,14,40,3,30,6,2,0,0,47,0,430,160,2,10,0,34,0,0,17,4,35,0
14,71,2,1,34,64,4,242,55,0,0,0,30,15,53,903,1,37,0,3,4,1,2,1,0,0
15,7,0,51,114,87,20,8,0,0,1,0,0,0,3,80,9,3,0,13,25,44,0,0,0,0
16,0,0,0,12,351,4,6,3,0,0,0,10,0,0,61,0,1750,0,31,10,43,0,0,0,0
17,0,0,0,0,0,1,0,0,0,16,0,0,22,0,0,0,0,2,3,3,0,0,0,3,0
18,0,20,48,27,84,13,1,10,0,1,0,0,0,6,62,66,34,0,3318,22,0,2,3,0,0
19,2,2,32,568,5,3,4,5,5,0,0,0,0,0,26,0,2,0,160,3736,1,0,8,109,0
20,0,44,2,7,9,1,0,0,76,0,0,0,1,1,0,0,0,0,1,2,924,0,13,0,0
21,139,0,1,68,11,2,1,0,0,1,0,3,0,47,291,3,8,0,10,0,31,46,9,0,0
22,1,0,24,0,0,0,3,1,0,0,0,12,2,0,5,0,0,0,171,0,0,0,14555,2,25
23,0,7,0,20,3,6,0,9,0,47,20,1,66,2,0,0,0,0,4,0,9,0,0,265,0
24,1,1,0,1,17,7,16,1,0,0,0,1,0,12,52,0,6,0,0,2,0,0,107,0,1604
