,precision,recall,f1-score,support
appletv,0.33176848618463173,0.7205944798301487,0.4542395722158101,471.0
blink-camera,0.6223045076714759,0.6637617554858936,0.6419387136010671,638.0
blink-security-hub,0.4455944927906813,0.5431632653061225,0.48831661747394617,392.0
echodot,0.6831270892931852,0.5285997382688351,0.5958769046140785,5349.0
echoplus,0.2720209329617365,0.5638272178355783,0.36695759807640554,2153.0
echospot,0.6389087958730656,0.18337738619676947,0.28487778260477975,3405.0
firetv,0.0023931762516182257,0.2657142857142857,0.0047433993630368486,14.0
google-home-mini,0.5800619857930728,0.40188764044943825,0.47453579956107833,890.0
insteon-hub,0.02666726599238366,0.415,0.0500618882550314,8.0
lightify-hub,0.536817283055549,0.8875590551181104,0.6690027585363503,254.0
magichome-strip,0.8506886949210889,0.47335504885993496,0.6075421070801944,307.0
nest-tstat,0.8558406100633037,0.49753382296095855,0.6292251810845692,2587.0
ring-doorbell,0.7746083328872667,0.8798879551820729,0.8234120084058961,714.0
roku-tv,0.4173846319325949,0.49734104046242783,0.4537476299148144,865.0
samsungtv-wired,0.3101309685282909,0.5901502286087524,0.4064866590083085,1531.0
sengled-hub,0.1088143955504754,0.02067796610169492,0.034722493324326725,472.0
smartthings-hub,0.8821004567347971,0.7659168490153173,0.8197964656171564,2285.0
sousvide,0.05722944557887037,0.05230769230769232,0.0537452088284333,52.0
t-philips-hub,0.7831131328917684,0.8904963777837402,0.8332444059252695,3727.0
t-wemo-plug,0.9333452063263395,0.7995292103573722,0.8611736607501952,4673.0
tplink-bulb,0.8252445069857841,0.8490358126721764,0.8369058003468893,1089.0
tplink-plug,0.26565118289566403,0.06904270986745212,0.10949010859675921,679.0
wansview-cam-wired,0.9830863579451992,0.9829443544030255,0.9830142063342175,14808.0
xiaomi-hub,0.4075816914332925,0.5695278969957079,0.4751335052764112,466.0
yi-camera,0.9841369504922355,0.8739433551198259,0.9257400694647455,1836.0
accuracy,0.72164945132387,0.72164945132387,0.72164945132387,0.72164945132387
macro avg,0.5431448232413749,0.5594070057961332,0.5153572217703908,49665.0
weighted avg,0.7780870277633005,0.72164945132387,0.7300431494030807,49665.0
