,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,202,4,13,9,27,28,27,7,1,9,0,34,0,59,41,9,2,0,7,7,0,1,12,0,10
1,0,306,0,0,1,1,0,5,151,84,0,0,1,0,1,1,0,0,59,8,3,0,0,0,2
2,13,3,190,9,2,418,1,5,2,0,0,3,0,4,27,1,0,0,97,1,0,58,35,0,0
3,20,34,4,96,384,269,57,7,10,0,12,16,0,118,76,113,34,9,33,31,4,3,0,0,19
4,44,47,39,159,579,427,55,59,15,0,7,14,0,181,119,180,9,5,6,47,6,3,3,4,29
5,64,55,124,242,877,1048,148,74,24,2,4,27,2,273,255,247,7,8,26,95,10,13,27,66,56
6,4,3,1,3,12,13,46,4,0,0,0,7,0,3,10,0,2,0,4,5,0,0,2,0,0
7,101,0,7,5,93,29,22,355,0,4,0,12,97,95,156,67,29,2,14,10,0,1,47,62,1
8,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,0,0,0,1,6,0,0,1,0,286,0,0,0,1,3,0,34,0,2,0,7,0,0,2,0
10,0,17,1,0,3,0,0,0,1,0,99,0,0,0,58,0,44,88,5,76,0,0,0,2,0
11,73,3,2,1,6,47,39,71,0,60,0,634,6,517,639,25,14,0,149,2,0,23,8,0,46
12,1,307,1,0,2,6,0,1,0,0,56,0,644,9,4,0,0,0,0,0,4,1,1,4,0
13,17,18,82,4,66,33,11,61,6,2,0,20,0,440,178,11,30,13,3,4,0,1,54,25,11
14,49,5,54,10,17,80,76,98,0,35,2,133,24,65,728,17,126,2,9,22,0,16,44,0,3
15,0,2,7,0,5,9,85,1,0,0,0,3,0,7,17,24,28,0,22,46,0,0,0,0,0
16,38,2,0,19,171,22,23,8,0,21,0,0,1,15,87,60,1269,0,2,6,0,0,0,0,0
17,0,1,0,0,1,0,0,0,7,1,0,0,19,27,4,0,18,0,2,0,0,0,0,0,0
18,0,12,22,24,2,129,1,12,25,0,2,32,16,78,13,28,27,1,621,3,2,36,5,0,19
19,3,74,299,2,105,4,22,5,3,0,0,0,0,25,91,0,3,0,4,4489,0,0,21,74,0
20,0,104,8,5,0,14,1,0,2,0,0,0,103,13,1,0,35,0,0,1,352,2,16,0,0
21,0,0,0,127,1,12,20,0,0,0,0,1,0,5,231,1,39,0,0,8,0,123,0,0,0
22,0,0,0,1,2,1779,1114,0,0,0,1,13,1,0,3,0,0,0,5,0,0,4,7727,0,37
23,0,3,2,0,5,1,17,86,1,1,0,0,1,27,48,0,54,0,5,9,0,0,36,339,0
24,1,10,0,3,13,15,10,2,0,9,0,4,11,11,26,0,1,0,7,0,0,1,107,9,1611
