,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,344,2,0,6,3,18,2,0,0,0,0,11,0,4,16,0,3,0,3,0,0,0,0,3,0
1,0,366,86,0,0,0,0,33,0,0,0,0,30,2,51,0,0,0,0,2,0,0,0,0,11
2,14,0,750,2,9,19,0,1,0,0,23,0,0,0,1,0,0,0,93,0,0,2,0,1,6
3,59,0,37,45,75,209,310,5,0,0,6,38,9,6,57,10,141,0,23,28,0,7,98,16,11
4,184,1,71,212,755,1230,95,15,0,0,67,104,12,5,82,1,234,0,64,17,0,81,20,100,45
5,87,0,13,46,224,832,9,2,0,0,6,15,3,11,25,0,22,3,18,4,0,7,5,25,14
6,44,1,0,19,25,87,59,4,0,0,0,20,0,29,61,1,19,0,2,0,4,6,2,6,1
7,8,0,3,0,46,7,2,472,0,0,0,57,3,30,50,0,0,0,0,1,0,0,0,20,0
8,17,9,0,0,0,0,0,0,154,0,3,18,0,0,6,0,6,340,7,969,29,2,0,20,441
9,1,0,0,0,0,0,0,0,0,394,17,7,0,0,0,0,0,0,3,153,0,0,0,131,0
10,0,0,0,4,1,0,0,29,0,0,175,3,4,0,6,0,137,0,9,15,2,0,121,48,82
11,71,0,7,0,0,2,0,10,0,0,0,1081,0,10,17,0,0,0,1,0,0,9,3,11,0
12,0,7,11,0,0,0,0,10,0,0,2,0,398,0,2,0,0,0,0,0,3,6,0,38,0
13,108,0,0,3,9,33,0,1,0,0,0,49,5,304,75,0,0,0,11,0,0,16,0,84,3
14,10,11,0,20,29,58,79,34,0,0,1,748,0,32,2629,2,1005,0,28,31,0,2,83,7,9
15,2,0,0,0,13,4,0,3,0,0,0,6,0,0,3,124,108,0,0,0,0,0,0,0,0
16,258,0,9,12,0,18,2,20,0,0,0,75,0,0,125,0,2291,0,5,24,4,121,2,4,2
17,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,4,0,0,0,0,1,0
18,86,3,150,0,9,56,20,6,1,0,41,5,0,3,75,15,3,0,6022,21,0,5,0,49,4
19,0,3,0,1,35,485,1,4,0,0,17,6,0,0,7,0,21,0,0,2098,0,0,0,18,2
20,217,0,0,16,23,74,0,0,0,2,315,57,22,0,0,0,0,12,1,3,2367,31,0,119,86
21,700,0,6,0,0,34,0,1,0,0,0,38,1,12,897,0,2,0,0,0,0,70,2,209,4
22,4859,0,0,0,2,11,5,1,0,0,0,46,3,57,95,0,6,0,2,1488,0,0,1397,7110,173
23,0,0,0,6,0,3,0,1,0,0,6,0,0,0,2,0,0,0,3,1,0,0,0,216,0
24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,10,2014
