,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,234,2,23,5,8,10,0,11,0,0,0,26,0,4,17,9,5,0,52,4,1,0,11,0,2
1,0,293,12,4,0,17,0,2,1,29,3,1,162,1,0,18,0,0,21,0,1,0,0,3,3
2,8,0,59,22,22,46,0,3,1,3,0,2,1,0,0,47,2,0,68,1,0,5,0,0,1
3,21,0,30,86,32,113,0,14,0,1,0,20,4,5,63,23,5,0,42,0,0,5,5,2,11
4,182,0,150,89,213,256,0,67,0,3,6,155,0,34,170,247,346,0,177,4,48,10,20,26,30
5,121,0,125,60,142,471,0,67,0,4,11,89,1,47,160,77,555,1,145,17,14,23,29,4,23
6,18,15,15,56,10,53,71,16,0,6,0,13,1,9,110,11,18,0,20,10,7,5,16,5,5
7,28,0,1,6,11,19,0,305,0,16,0,52,0,9,41,2,5,0,21,10,0,1,0,9,1
8,0,4,74,2,237,111,0,0,0,0,318,0,0,0,0,0,0,104,203,47,588,0,128,0,2
9,0,0,1,0,0,3,0,3,0,453,0,0,0,8,15,6,0,1,67,159,0,0,1,37,0
10,0,0,66,1,17,32,0,0,0,4,191,4,0,0,0,0,4,1,47,0,126,4,0,147,0
11,40,0,15,9,4,12,0,44,0,52,0,1061,0,3,32,7,9,0,271,0,0,5,7,4,261
12,1,8,0,2,1,26,0,7,0,4,0,4,374,1,5,1,0,0,3,0,2,0,8,5,13
13,90,11,44,18,16,57,0,80,0,1,24,54,4,157,101,2,5,8,104,9,9,40,9,3,4
14,214,17,43,121,72,468,162,842,0,30,177,288,190,158,2971,9,967,61,539,1413,52,53,63,2,63
15,2,0,2,14,19,30,0,1,0,0,0,7,8,0,16,18,2,3,3,0,3,0,0,85,0
16,121,2,0,22,6,14,0,250,0,0,0,25,0,7,68,103,3236,5,75,18,1,110,1,3,7
17,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,2,0,1,0,0,0
18,116,3,48,34,29,68,0,25,7,0,0,35,0,6,24,32,5,0,8099,455,0,4,9,12,1
19,7,3,1,26,132,208,0,6,0,0,10,38,0,21,38,0,123,0,72,1965,8,0,0,1,0
20,2,9,2,8,20,153,0,0,0,1,244,0,52,0,0,0,49,78,1,0,666,1,80,0,2
21,4,0,0,83,40,36,0,8,0,0,3,86,0,7,103,23,8,1,140,0,0,12,2,0,3
22,9,72,11,30,1,17,0,7,0,4,0,16,4,26,37,2,760,0,437,1131,1,6,12671,3,73
23,0,0,0,15,1,18,0,2,0,50,0,102,0,39,8,0,0,1,49,0,0,18,53,72,0
24,0,0,20,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,36,0,1964
