,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,330,1,14,9,10,9,3,29,0,3,0,1,0,6,24,0,5,0,58,0,0,3,4,0,1
1,19,433,0,0,0,1,0,90,4,2,0,0,2,0,0,0,0,0,58,14,0,0,0,0,0
2,1,0,764,6,40,1,0,9,0,0,0,0,0,0,0,0,27,0,15,0,0,6,0,0,0
3,24,4,32,108,594,324,1,139,0,28,0,0,0,2,52,0,3,0,36,2,0,0,0,0,0
4,30,4,138,219,728,490,27,204,0,1,0,0,0,0,68,0,2,0,53,66,0,1,2,6,0
5,77,47,245,237,1014,1228,81,417,0,11,0,3,0,2,82,0,3,0,29,75,1,2,58,164,0
6,26,0,2,5,6,4,38,7,0,0,0,0,0,2,28,0,0,0,1,0,0,0,0,2,0
7,17,0,5,4,2,2,8,652,0,0,0,42,73,83,5,5,119,0,2,35,0,0,8,147,0
8,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
9,1,0,3,0,0,0,0,15,0,310,0,0,0,0,0,0,0,0,3,0,7,0,0,6,0
10,0,3,2,2,32,30,0,106,0,67,55,0,2,4,1,0,0,61,6,2,0,0,9,5,0
11,157,0,7,0,63,13,0,207,0,44,0,1689,0,9,128,0,6,0,2,1,3,19,0,16,0
12,0,149,3,3,2,8,0,1,0,0,4,0,832,17,1,0,1,0,8,0,0,0,6,2,0
13,34,0,28,31,3,16,0,142,2,0,0,12,0,529,99,0,14,0,53,0,0,1,67,63,0
14,186,0,11,39,22,8,50,244,0,1,0,17,0,58,851,2,105,0,4,2,0,2,10,1,0
15,4,0,10,64,70,38,0,0,0,0,0,0,0,0,11,21,0,0,14,0,26,0,0,0,0
16,0,1,0,6,243,0,16,192,0,1,0,28,0,1,20,0,1207,0,1,0,30,0,0,0,0
17,0,0,0,0,0,4,0,0,8,19,0,0,39,0,0,0,0,9,3,0,0,0,0,2,0
18,9,23,125,0,12,35,1,66,0,0,0,0,0,2,10,1,0,0,830,0,0,0,0,0,0
19,0,0,36,499,0,2,3,6,2,0,0,0,0,156,5,0,6,0,71,4252,3,0,9,175,0
20,0,76,13,2,1,147,0,24,0,0,0,0,0,0,0,0,0,0,2,0,391,0,1,0,0
21,0,0,7,182,7,52,0,1,0,0,0,0,0,3,262,2,10,0,2,0,36,4,0,0,0
22,0,0,0,0,0,0,3,9628,0,8,0,10,0,0,11,0,0,0,0,0,0,0,1008,15,6
23,0,0,0,2,0,0,0,9,0,55,0,0,5,0,0,0,0,1,10,0,0,0,1,553,0
24,11,2,0,1,3,11,1,22,0,15,0,10,0,3,18,0,8,0,5,0,0,0,65,0,1675
