,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,273,2,19,0,9,2,17,1,0,25,0,15,0,66,72,1,4,0,2,1,0,0,1,1,0
1,0,530,0,0,0,0,0,0,13,6,1,0,0,1,1,0,0,0,71,0,1,0,1,0,0
2,0,3,360,0,20,0,0,5,0,0,0,0,0,0,9,0,9,0,3,0,0,463,0,0,0
3,22,71,15,77,344,511,7,7,0,47,2,2,5,16,125,30,5,0,7,8,31,6,9,0,0
4,9,85,43,105,547,705,12,76,0,22,1,3,10,22,223,53,3,0,27,28,14,37,4,6,0
5,9,205,129,170,656,1562,29,98,0,39,0,7,11,46,422,79,2,0,23,34,9,48,34,163,0
6,1,0,2,0,3,4,69,0,0,3,0,0,0,8,24,0,0,0,0,0,0,0,3,2,0
7,3,0,0,0,0,5,0,460,0,0,0,122,27,44,256,53,59,0,3,13,0,9,16,141,0
8,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,10,0,326,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0
10,0,14,1,0,62,1,0,0,0,52,107,0,3,5,0,0,0,122,6,11,0,0,1,5,0
11,6,0,0,0,1,8,0,9,0,34,0,1534,0,219,528,3,4,0,4,0,0,8,8,0,0
12,0,164,0,0,0,0,0,3,0,0,62,0,782,8,2,0,0,0,0,0,7,3,6,2,0
13,14,0,3,1,2,6,4,9,3,9,0,1,0,681,239,0,0,0,0,0,0,0,57,63,0
14,12,0,7,2,1,8,50,61,0,6,0,6,4,211,1110,5,124,0,2,0,0,5,1,0,0
15,0,0,6,5,38,30,0,0,0,1,0,0,0,8,58,41,26,0,40,4,0,1,0,0,0
16,0,3,0,0,166,2,5,4,0,7,0,24,0,0,50,0,1485,0,2,0,0,0,0,0,0
17,0,0,0,0,0,3,0,0,8,19,1,0,31,0,0,0,0,16,3,0,0,0,0,2,0
18,3,21,19,1,13,6,1,3,1,31,0,1,0,32,13,6,35,0,819,2,3,98,4,0,0
19,0,0,23,1,14,21,0,4,2,0,0,0,0,0,301,0,18,0,284,4383,0,0,2,175,0
20,0,77,15,0,0,0,0,0,11,0,0,0,0,0,0,0,35,0,5,13,484,1,14,0,0
21,0,0,0,187,0,3,0,0,0,0,0,0,0,3,249,0,38,0,6,0,0,84,0,0,0
22,0,0,0,0,0,1764,22,0,0,0,0,4,1,1,3,0,0,0,0,0,0,0,8887,0,6
23,0,2,0,0,2,1,10,4,0,56,0,0,4,3,0,0,0,0,4,10,0,0,2,537,0
24,1,4,0,0,0,14,24,0,0,23,0,19,0,6,31,0,2,0,1,1,0,0,74,0,1653
