,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,132,2,6,6,20,34,72,14,0,0,0,31,0,49,56,4,4,0,29,0,0,0,0,2,0
1,0,342,0,0,3,3,0,20,101,0,2,0,2,1,11,0,0,0,133,13,0,0,0,0,0
2,3,3,213,21,47,40,2,1,0,0,0,22,0,3,13,5,0,0,12,1,0,0,0,0,0
3,97,35,4,1079,386,325,2786,4,1,32,2,22,3,130,194,11,51,1,85,3,19,14,19,0,38
4,110,52,106,130,515,485,135,59,4,0,14,21,10,134,207,7,5,0,90,2,12,4,0,6,38
5,135,83,88,170,624,1192,195,62,19,0,0,55,5,180,309,8,12,4,102,9,17,4,16,75,31
6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0
7,74,0,7,3,41,23,10,298,0,0,0,73,15,55,137,20,44,0,4,10,0,5,2,59,0
8,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0
9,0,0,0,0,2,2,4,1,1,187,0,2,2,11,5,0,12,0,4,0,11,0,0,3,0
10,0,4,0,0,3,0,0,0,0,37,24,0,0,0,23,0,20,75,1,31,83,0,0,1,0
11,183,5,14,3,44,11,24,98,0,0,0,1357,18,285,418,5,11,0,16,1,0,80,6,0,0
12,2,125,8,0,1,1,0,1,0,0,74,0,471,2,9,0,1,0,3,0,4,0,2,4,1
13,80,13,0,2,20,26,57,35,0,0,1,7,0,296,240,0,20,0,23,0,0,2,5,29,2
14,35,3,1,37,48,42,128,161,0,0,0,34,0,175,774,2,24,0,17,3,0,21,18,0,1
15,53,2,57,27,24,84,7,1,0,0,0,3,0,6,29,55,50,0,37,6,24,0,1,0,0
16,143,2,3,73,49,51,102,9,0,0,0,1,1,146,322,15,1313,21,12,1,0,0,13,2,0
17,0,0,0,0,1,0,0,0,1,12,0,0,15,10,1,0,6,0,1,1,0,0,0,1,0
18,9,18,146,84,45,101,107,3,79,0,2,18,5,20,134,21,14,5,2879,23,3,2,1,0,0
19,0,65,180,3,43,67,18,7,4,1,0,0,5,5,225,0,3,0,5,3954,1,0,13,67,0
20,84,52,0,0,1,6,31,0,6,0,0,0,15,5,144,2,38,0,17,20,663,0,1,0,0
21,51,4,2,14,9,23,159,1,0,0,0,5,0,25,315,4,44,0,2,3,0,12,0,0,0
22,5628,0,0,0,3,1,6,2,0,0,0,4,3,6,8,0,0,0,7615,10,0,3,1457,3,54
23,0,114,0,2,7,6,4,26,1,28,0,0,2,2,41,0,20,0,2,14,1,0,39,150,0
24,0,8,1,0,2,8,23,4,0,0,1,4,3,15,43,1,1,0,32,0,0,0,131,4,1548
