,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,179,0,33,11,9,17,0,26,0,15,0,39,2,4,21,0,3,4,11,2,1,7,10,2,17
1,6,170,12,8,11,10,0,0,0,4,0,18,310,1,5,0,1,0,11,0,2,1,0,0,6
2,3,0,119,0,359,15,0,1,0,12,1,58,2,3,0,7,0,0,37,0,0,301,0,0,3
3,12,10,1,153,129,223,44,22,0,0,9,23,101,26,205,10,83,0,25,37,4,39,10,12,14
4,155,6,1,195,410,906,0,23,1,0,24,39,19,55,160,361,50,10,240,21,237,177,69,37,202
5,34,3,0,125,117,351,0,11,1,0,6,23,35,28,42,2,16,13,30,6,251,50,27,9,192
6,13,12,0,41,23,80,13,13,0,0,0,18,1,17,80,13,6,4,16,8,8,3,17,2,3
7,31,0,9,5,24,39,0,209,0,22,0,66,0,20,81,12,16,0,36,24,0,20,1,51,32
8,0,3,18,248,21,3,0,2,4,0,115,0,0,0,0,0,0,0,172,26,886,0,529,0,0
9,0,0,0,0,5,6,0,2,0,401,0,10,0,3,16,0,0,0,79,153,0,0,0,30,0
10,0,0,0,113,2,63,0,0,0,31,254,0,0,0,0,0,0,0,55,1,0,0,0,118,0
11,28,6,1,5,16,39,0,12,0,0,0,1031,1,8,9,5,5,0,32,1,0,10,2,7,1
12,1,8,0,7,0,16,0,2,0,0,0,6,388,1,3,5,2,0,2,0,2,0,22,0,11
13,27,4,4,26,29,81,0,24,0,0,0,66,11,113,133,0,0,2,23,7,14,14,32,29,64
14,251,69,16,63,29,379,126,110,0,1,62,1027,185,468,1072,6,560,0,154,20,15,59,89,8,50
15,1,0,0,3,11,20,0,1,0,0,0,2,158,1,18,30,0,1,11,0,0,0,0,2,4
16,7,3,4,54,22,208,2,77,0,0,1,22,0,8,25,45,2042,0,179,40,0,57,165,0,8
17,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,2,0,0,0,1,0
18,47,4,7,11,94,59,0,5,8,18,1,49,0,14,29,12,0,0,5105,925,0,82,62,29,14
19,5,4,1,12,202,251,0,1,3,0,2,18,0,15,34,0,44,0,32,2075,1,0,0,0,0
20,1,9,1,23,188,497,0,0,0,2,77,0,157,0,80,0,55,3,1,0,2026,0,154,0,77
21,11,19,2,43,640,939,0,0,0,0,3,7,2,21,119,22,0,0,1,0,0,131,9,1,7
22,4,45,0,17,1,1762,0,5,0,3,0,3,11,76,126,7,278,0,3376,1131,0,1034,5702,1396,277
23,0,1,0,0,2,28,0,3,0,28,0,76,1,18,2,0,1,0,28,0,0,0,14,31,0
24,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,18,2,2006
