,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,189,3,7,2,41,34,33,4,0,0,0,14,0,29,66,2,8,0,12,9,3,1,6,0,0
1,72,336,0,3,2,7,7,15,97,25,0,5,9,0,31,0,0,0,2,19,0,0,0,1,0
2,0,1,173,11,34,0,3,0,0,3,0,0,0,0,3,0,1,0,129,0,2,2,15,0,8
3,11,20,6,1294,890,251,1882,54,2,32,2,0,14,13,571,0,194,5,36,4,14,0,35,9,0
4,14,48,62,144,986,240,111,86,5,0,3,3,39,27,140,1,83,5,64,7,7,1,4,65,0
5,80,57,48,245,1192,679,174,157,4,0,1,6,60,59,205,2,78,2,62,3,41,26,39,177,1
6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0
7,16,0,5,6,56,10,23,297,1,0,0,97,26,4,81,0,75,0,32,6,1,2,26,118,0
8,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
9,19,0,16,3,3,0,2,0,0,176,0,0,0,8,0,0,2,0,3,0,0,0,12,6,0
10,1,0,5,6,0,2,6,1,11,36,0,0,2,62,12,0,80,39,4,15,0,0,16,3,0
11,425,35,1,10,18,23,17,86,0,2,0,718,0,230,687,0,37,1,219,14,5,43,5,0,1
12,2,46,13,16,4,7,1,31,0,0,0,3,545,2,2,0,0,0,4,6,18,0,7,0,2
13,44,11,2,7,40,22,57,54,3,0,2,17,0,303,177,0,21,0,50,4,0,7,1,35,2
14,77,11,3,19,78,20,197,69,24,0,0,62,4,143,597,1,108,6,38,42,1,13,6,0,3
15,3,0,58,62,36,50,17,34,0,0,0,12,0,41,38,47,4,0,13,2,44,2,2,0,0
16,42,28,0,82,342,118,31,66,0,0,0,21,85,46,63,4,1153,51,70,21,43,11,0,0,0
17,0,0,0,4,0,0,2,0,0,12,0,0,10,1,7,0,0,0,3,0,0,0,6,3,0
18,3,49,50,58,46,131,11,58,0,0,2,9,0,13,54,5,31,30,3123,27,0,1,11,6,0
19,2,2,32,455,33,27,174,5,3,3,1,0,0,0,0,0,5,0,0,3563,0,0,208,111,41
20,0,48,10,10,16,7,6,5,10,0,0,0,1,1,1,0,0,1,6,4,957,0,1,0,0
21,19,0,7,73,18,4,64,1,0,0,3,2,0,35,328,1,17,3,14,0,30,46,9,0,0
22,81,0,42,144,1,0,3,3,0,0,0,0,0,0,9,0,0,0,2,0,0,0,14419,0,96
23,0,10,1,6,1,57,0,24,0,27,0,2,0,15,1,7,0,1,5,0,44,3,19,234,0
24,0,15,1,7,11,3,10,28,0,0,0,3,0,7,14,0,20,0,1,0,0,1,57,0,1649
