,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,187,0,4,0,16,6,21,1,0,0,0,13,0,57,150,0,3,0,0,1,0,0,0,8,0
1,63,473,0,0,0,0,0,4,6,0,1,0,1,0,29,0,0,0,56,0,0,0,0,0,0
2,5,3,347,0,11,0,0,0,2,0,0,0,0,1,19,0,1,0,1,0,0,0,0,0,0
3,45,5,7,1951,435,345,1982,4,0,54,0,0,3,6,425,0,2,0,25,2,23,3,25,0,0
4,49,8,96,113,667,420,10,89,3,0,0,0,8,9,596,0,1,0,45,6,11,4,0,9,0
5,137,28,77,103,831,1182,33,77,5,0,0,10,8,20,678,1,7,0,23,4,22,2,20,125,0
6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
7,1,0,7,0,4,10,2,362,0,0,0,186,0,6,140,17,56,0,1,5,0,0,3,85,0
8,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9,1,0,0,1,0,2,0,13,0,205,0,15,0,0,3,0,0,0,3,0,0,0,0,6,0
10,0,3,0,0,0,0,0,5,6,43,62,0,2,1,80,0,1,73,3,18,1,0,2,3,0
11,44,1,14,0,2,0,0,27,0,0,0,1378,5,365,694,5,6,0,5,0,0,13,4,16,0
12,0,40,8,0,1,0,0,1,0,0,23,0,616,1,2,0,0,0,6,0,2,0,5,0,0
13,15,0,0,1,5,5,4,8,2,0,0,0,2,343,403,0,0,0,0,0,0,2,0,68,0
14,19,0,1,0,27,16,91,80,0,0,0,1,0,98,1171,0,13,0,1,3,0,3,0,0,0
15,7,0,50,6,40,85,0,1,0,1,0,0,0,1,122,70,47,0,33,0,0,2,0,0,0
16,2,0,0,0,1,17,20,4,0,0,0,40,0,1,357,0,1835,0,0,0,1,0,0,0,0
17,0,0,0,0,0,1,0,0,0,16,0,0,18,0,0,0,1,5,3,3,0,0,0,3,0
18,10,36,126,5,28,44,2,4,0,0,1,7,0,8,248,41,3,0,3126,24,2,0,0,2,0
19,0,1,24,2,7,22,0,8,6,0,0,0,0,0,353,0,18,0,199,3838,9,0,2,177,0
20,70,45,0,0,0,2,0,0,11,0,0,0,1,1,140,2,38,0,3,6,757,0,1,8,0
21,17,0,4,0,1,1,0,3,0,0,0,1,0,14,573,0,32,0,4,0,0,26,0,0,0
22,1503,0,0,0,0,0,0,6,0,0,0,2,4,190,8703,0,0,0,0,0,0,0,1494,2872,31
23,0,46,0,0,1,3,5,4,0,47,25,0,44,2,1,0,0,0,4,10,11,0,0,253,0
24,2,12,0,2,0,11,0,0,0,0,0,15,0,10,87,0,5,0,0,1,0,0,59,0,1625
