,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,285,0,1,1,6,18,0,0,0,13,0,29,0,3,16,1,3,0,9,2,2,14,6,5,2
1,0,500,28,5,0,5,0,0,0,0,0,0,21,0,0,0,0,0,8,0,5,0,0,0,7
2,0,0,156,0,188,80,0,0,0,0,0,0,0,0,1,4,0,0,29,74,0,391,0,0,0
3,14,0,0,248,43,265,66,4,0,1,0,25,3,10,155,15,132,0,13,5,12,40,75,4,62
4,7,1,0,232,455,1300,0,1,1,0,26,282,8,34,210,6,249,0,101,4,82,162,2,159,72
5,2,0,0,60,161,746,0,3,0,0,42,111,12,4,40,2,19,5,19,0,56,13,7,0,68
6,10,2,0,44,7,118,5,17,0,0,0,7,0,40,84,0,11,0,7,3,27,1,5,0,0
7,17,0,0,4,17,34,0,384,0,2,0,70,1,0,53,0,3,0,35,1,0,6,6,48,17
8,0,3,0,7,2,3,0,0,0,0,1127,0,0,0,3,0,0,0,2,480,246,0,0,151,0
9,0,0,0,1,0,3,0,0,0,467,81,0,0,0,0,0,0,0,3,153,0,1,0,0,0
10,0,0,0,0,0,3,0,0,0,0,360,0,1,0,0,0,0,0,3,123,0,0,4,3,140
11,0,0,0,1,2,56,0,2,0,0,0,1140,0,0,4,0,5,0,3,0,0,7,3,0,0
12,0,11,0,0,0,0,0,3,0,0,0,22,404,0,6,1,7,0,0,0,2,0,0,23,0
13,39,1,0,3,7,108,0,6,0,0,0,132,4,202,113,0,1,0,3,1,19,10,0,46,8
14,17,65,0,28,4,163,0,174,0,0,1,1676,0,210,1355,0,816,0,165,83,5,47,1,0,8
15,0,0,0,0,0,5,0,2,0,0,0,11,0,0,15,112,50,0,18,0,0,0,0,51,0
16,7,1,4,6,2,380,0,24,0,0,0,49,0,6,53,0,2373,4,54,0,0,2,0,3,1
17,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,1,0,0,0,0
18,27,3,0,0,38,79,0,1,0,0,0,24,0,18,53,32,10,0,6150,31,0,100,1,3,4
19,53,3,4,5,46,342,0,0,2,0,1,24,0,1,13,0,10,0,39,2151,0,0,0,4,0
20,0,0,0,58,0,206,0,0,0,2,37,1,0,2,0,0,55,0,123,172,2690,1,0,4,0
21,0,0,0,5,2,464,0,1,0,0,0,709,1,3,7,22,0,0,39,1,3,721,0,0,0
22,0,0,0,17,0,3,0,5,0,1,0,3,5,3,4,0,3,0,2,1671,0,2,13366,1,169
23,0,1,0,0,3,11,0,0,0,1,28,0,0,2,0,0,0,0,3,0,1,0,0,186,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2035
