,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1294,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,8434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,31,2215,28,5,0,0,0,0,0,0,0,0,0,616,0,0,309,0,0,0,0,0
4,0,0,0,0,2711,52,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,7,0,0
5,0,0,0,0,894,5650,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0
6,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
7,0,0,0,0,0,0,0,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,26,0,0,0,0,0,0,2570,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,82076,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,2,2,34,0,0,0,0,22,0,546,0,0,0,0,2,2,0,0,18,0,0
14,293,0,0,0,0,0,2083,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,15,0,0,0,49,13,10,0,0,0,0,88,209,0,13,0,0,0,0,0,0
16,0,0,0,0,0,7,0,0,26,0,0,0,0,0,0,0,2133,0,20,20,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,952,0,0,0,0,0,0,0,0,0,0,0,14,0,635
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7198,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3326,0,0,0,0,0
20,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1457,0,0,0,0
21,20,0,0,0,70,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,80430,0,57
23,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,5,0,0,0,0,0,0,650,0
24,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,20,0,26402
