,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,949,0,0,0,13,15,231,0,0,0,0,0,0,122,7,0,0,0,0,0,0,0,0,0,0
1,0,163,0,0,2504,117,0,12,0,0,0,286,0,0,0,0,0,0,2,5,0,0,0,0,0
2,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,59,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132
4,0,57,0,288,1591,1381,0,20,0,0,0,197,0,0,2,0,0,0,418,18,0,0,0,0,496
5,0,36,0,2,501,2988,0,44,0,0,0,0,0,0,0,0,15,0,15,5,0,0,20,0,761
6,0,0,0,0,101,80,1739,10,0,0,0,0,0,0,26,0,5,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,18,0,0,0,0,0,478,0,0,5,13,563,0,0,697,0,2,0,0,0
9,0,0,0,0,10,18,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,184,15
10,0,0,0,0,0,2,0,0,0,0,200,0,0,0,0,0,0,174,0,0,0,0,20,0,2
11,0,0,0,0,0,0,0,0,0,0,0,1365,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,13,0,10,0,0,0,0,42576,0,0,0,0,0,0,0,0,0,15,0,1541
13,29,0,0,0,7,57,366,1,0,0,0,13,0,582,18,0,0,0,2,6,0,0,0,0,0
14,0,0,0,0,0,228,535,0,0,0,0,0,7,0,7510,0,0,0,265,2,0,0,68,0,15
15,0,0,59,0,0,13,0,0,0,0,0,0,0,0,0,2,378,0,0,20,15,0,0,0,13
16,0,0,19,0,13,0,0,0,0,0,0,0,0,0,0,0,2702,0,0,2,0,0,0,0,22
17,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,712,0,0,0,13,0,0,0,0,0,0,0,0,10,0,0,0,14274,0,0,0,20,0,1791
19,0,0,0,0,5,223,0,915,0,0,0,184,13,7,2,0,18,0,62,2545,0,0,208,0,0
20,0,0,0,0,7,31,0,0,0,0,0,865,0,2,0,0,0,0,7,7,1100,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,647,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91643,0,8221
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,32679
