,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1378,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,9305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,3628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5,0,0,0,0,2077,5238,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1073
6,2472,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,15,0,0
9,0,0,0,0,0,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,5,0,0,0,0,0,169,0,0,0,0,0,5,6,0,0,0,0,0,0,0
11,0,0,0,0,10,0,0,0,0,0,0,2712,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,72334,0,0,0,0,0,0,0,0,0,0,0,0
13,504,0,0,0,44,0,5,0,0,0,0,20,0,349,2,0,0,0,0,0,4,7,5,0,0
14,3748,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,70,0,1,0,0,0,0,27,92,0,0,0,1,7,1,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,0,7,0,0,0,5,0,0
17,0,0,0,0,0,28,0,0,0,0,1091,0,0,0,0,0,0,0,0,0,0,0,325,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4086,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,0,0,0
21,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90953,0,13
23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19187,0,9263
