,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,699,7682,0,0,0,0,0
2,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,7,0,62,629,127,0,2,0,0,0,0,0,0,44,0,125,0,127,2069,0,0,5,0,0
4,0,0,0,0,1969,382,0,0,0,0,0,0,0,0,44,0,44,0,340,0,0,0,0,0,7
5,0,0,0,0,153,2497,0,10,0,0,0,0,0,0,137,0,7,0,3582,8,0,0,0,0,156
6,5,0,0,0,0,0,657,0,0,0,0,0,0,0,369,0,0,0,23,0,0,0,0,0,0
7,0,0,0,0,0,0,0,1917,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,10,0,0
9,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,13,0,0,0,0,0,0,0
11,0,0,0,0,10,0,0,0,0,0,0,2583,0,0,0,0,0,0,2,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,82076,0,0,0,0,0,0,0,0,0,0,0,0
13,300,0,0,0,15,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,26,0,0
14,2729,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,64,0,2,0,0,0,0,57,176,0,67,0,0,5,0,28,0
16,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2024,0,26,18,0,0,132,0,0
17,0,0,0,0,0,96,0,0,0,0,758,0,0,0,0,0,0,0,0,0,0,0,747,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,59,0,7029,0,0,0,5,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26,3297,0,0,0,0,0
20,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418,0,0,0,0
21,26,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80479,0,10
23,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,51,0,0,0,0,0,0,583,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596,0,24865
