,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1343,0,0,0,0,7,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0
1,0,6253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6336
4,0,0,0,397,3021,1266,2,0,0,0,0,267,0,2,0,0,13,0,0,2,0,249,0,0,0
5,0,0,0,0,0,3539,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1823
6,0,0,0,0,2,286,1746,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
7,0,0,0,0,0,0,0,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1579,0,0,7,0,343,0,0,31,0,18,0,0,0
9,0,0,0,0,13,0,0,0,0,515,0,0,0,0,0,0,0,0,0,2,0,0,0,271,31
10,0,0,0,0,0,0,0,5,0,0,218,0,0,2,0,0,0,135,0,0,0,0,2,0,2
11,0,0,0,0,0,0,0,0,0,0,0,1376,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,54098,0,0,0,0,0,0,0,0,0,0,0,0
13,507,0,0,0,0,15,39,0,0,0,0,7,0,429,33,0,0,0,0,0,2,0,0,0,0
14,0,0,0,0,2,1632,0,15,0,0,0,137,57,0,1094,0,2,0,556,57,0,0,0,0,39
15,0,0,10,0,10,13,0,0,0,0,0,0,0,0,0,0,501,0,0,23,5,0,0,0,2
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,3,0
17,0,2,0,0,2,0,0,0,0,0,71,2,0,0,0,0,2,0,0,0,0,0,0,10,0
18,0,647,0,0,0,819,0,57,0,0,0,156,0,0,5,0,0,0,11326,0,0,0,174,0,512
19,0,0,0,0,0,7,0,0,0,0,0,0,0,18,0,0,0,0,0,3963,0,0,109,0,0
20,96,0,0,0,0,0,0,0,0,0,0,4138,104,0,0,0,2,0,0,0,650,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,161,0,0,0,0,1422,0,0,0
22,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80500,0,2025
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27881
