Dataset,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T,Al-Time
UKVPN@UK,0,1,RF,0.9287045019660618,0.8785943458230565,0.8836963665087331,0.8785943458230565,0.8782338677503742,0.904817377379391,0,199.62604665756226,6.90224552154541,0
UKVPN@UK,1,2,RF,0.9284101183842547,0.8792822335324705,0.8842541212672663,0.8792822335324705,0.8790186814766245,0.9044444156663926,0,197.77950525283813,6.932510614395142,0
UKVPN@UK,2,3,RF,0.928712912925542,0.8768557695808314,0.8816716572255888,0.8768557695808314,0.8759273964853665,0.9048509235340471,0,200.51032376289368,6.981895446777344,0
UKVPN@UK,3,4,RF,0.9305296801732658,0.8781481097152305,0.883699340127412,0.8781481097152305,0.8777057460633765,0.9072386177174214,0,203.45329022407532,7.662919282913208,0
UKVPN@UK,4,5,RF,0.9292428033727947,0.8795850747673692,0.8853117522612652,0.8795850747673692,0.8794631130755011,0.9055460814834658,0,202.24007487297058,6.957211494445801,0
UKVPN@UK,5,6,RF,0.9285488992156781,0.8794781518419016,0.8845549033139731,0.8794781518419016,0.8790199891235336,0.9046219382923697,0,201.61655402183533,6.9557952880859375,0
UKVPN@UK,6,7,RF,0.9292932691296759,0.8810636088385013,0.8860388923040456,0.8810636088385013,0.8808831601813454,0.9056273202680963,0,199.85635352134705,8.310586929321289,0
UKVPN@UK,7,8,RF,0.928426940303215,0.8775033129136501,0.8827503264470407,0.8775033129136501,0.8768460697733751,0.904503499338606,0,201.71160769462585,6.95167875289917,0
UKVPN@UK,8,9,RF,0.9285236663372374,0.8766899519281738,0.8815836994393407,0.8766899519281738,0.8758856118643442,0.9045867371634028,0,200.82748460769653,6.965029954910278,0
UKVPN@UK,9,10,RF,0.9295834472317429,0.8790422064100416,0.8838049940908035,0.8790422064100416,0.8783825315462019,0.9059911192617695,0,202.65467023849487,6.980543613433838,0
UKVPN@UK,10,11,RF,0.9293479403662973,0.8791402237544012,0.8836947280629428,0.8791402237544012,0.8783928772991918,0.9056902857437057,0,201.08263516426086,6.916507005691528,0
UKVPN@UK,11,12,RF,0.9285110498980171,0.8754396027425538,0.8796220386613745,0.8754396027425538,0.8740119353514504,0.9045584323067166,0,204.04175686836243,6.938102722167969,0
UKVPN@UK,12,13,RF,0.9294110225623988,0.8797774014249785,0.8830190883027029,0.8797774014249785,0.8782304972422061,0.9057627095730055,0,199.45177960395813,7.050043344497681,0
UKVPN@UK,13,14,RF,0.9287844060811237,0.8753030319421485,0.8794550597341959,0.8753030319421485,0.8735495485929539,0.9049509760718032,0,203.01023697853088,6.986926317214966,0
UKVPN@UK,14,15,RF,0.9290241184263095,0.878162521560026,0.8838702584295536,0.878162521560026,0.8779750258286052,0.9052496190652254,0,200.13800358772278,7.02381157875061,0
UKVPN@UK,15,16,RF,0.9282292827554304,0.8759161985881481,0.8803971599935213,0.8759161985881481,0.8747072327075174,0.90421991258363,0,199.89693069458008,7.2201619148254395,0
UKVPN@UK,16,17,RF,0.9282461046743907,0.876022117432614,0.8803104172025542,0.876022117432614,0.8746492575214566,0.9042397458541009,0,199.58426666259766,8.015296697616577,0
UKVPN@UK,17,18,RF,0.9289820636289084,0.8779453240243691,0.8832834902075203,0.8779453240243691,0.8772743979317242,0.9052117697501614,0,195.92039942741394,6.948315143585205,0
UKVPN@UK,18,19,RF,0.9289694471896882,0.8780389029533876,0.8841809238424215,0.8780389029533876,0.8780580061962627,0.9051907795579011,0,198.70826363563538,7.0016374588012695,0
UKVPN@UK,19,20,RF,0.9293058855688963,0.8779936257573229,0.8823182607787763,0.8779936257573229,0.87611451200135,0.9056541451684225,0,198.8179898262024,6.999460220336914,0
UKVPN@UK,20,21,RF,0.9284816115398364,0.8774867547973904,0.8810046411121104,0.8774867547973904,0.8755625724608245,0.9045853372774589,0,196.52975010871887,7.185833692550659,0
UKVPN@UK,21,22,RF,0.9284311457829552,0.8734978701003686,0.8770420134572126,0.8734978701003686,0.871427157610207,0.9044646566905906,0,194.04289078712463,6.914865016937256,0
UKVPN@UK,22,23,RF,0.9289694471896882,0.8786561362592886,0.8822329044627136,0.8786561362592886,0.8774079098410487,0.905197596311436,0,189.2490313053131,6.93915867805481,0
UKVPN@UK,23,24,RF,0.9277666799840192,0.8749985233778276,0.8788688027492141,0.8749985233778276,0.873389762857335,0.9035970734773082,0,199.46787333488464,7.159869909286499,0
UKVPN@UK,24,25,RF,0.9290409403452699,0.8774779951482423,0.8820276899469032,0.8774779951482423,0.876178263255142,0.9053067719521891,0,199.5140426158905,6.927331924438477,0
