,precision,recall,f1-score,support
appletv,0.9594843809212286,0.8344414168937329,0.8925727742866627,1468.0
blink-camera,0.9967355810329188,0.9806017699115043,0.9886027070917914,6215.0
blink-security-hub,0.7742036676092212,0.7995755968169762,0.7862430964681825,377.0
echodot,0.926805157972402,0.12964928909952603,0.22731753051009776,6330.0
echoplus,0.28956334166829156,0.3804073638856248,0.32881812500253843,5106.0
echospot,0.6452329980279262,0.942723880597015,0.7660797076555206,5360.0
firetv,0.764125961224614,0.8191218549580662,0.7905586628414811,2027.0
google-home-mini,0.9890881287037474,0.9427329192546581,0.9653506883484536,1610.0
insteon-hub,1.0,1.0,1.0,1772.0
lightify-hub,0.985345346968461,0.9825537294563841,0.9839467584071387,791.0
magichome-strip,0.9742991212183074,0.9879879879879884,0.9810948159512105,333.0
nest-tstat,0.9747832225234727,0.9523555555555556,0.9633143243736311,1350.0
ring-doorbell,0.9993176270431221,0.9997928955786902,0.9995552030025155,54079.0
roku-tv,0.8220246354711358,0.9438652130822597,0.8787217595177697,1009.0
samsungtv-wired,0.9405488505681677,0.9677493532624315,0.953952529843894,3479.0
sengled-hub,0.5377884638884328,0.8808064516129036,0.6591623141154352,496.0
smartthings-hub,0.8714506630003837,0.9881322609472742,0.9260978348535633,3357.0
sousvide,0.9622641509433965,0.7391304347826089,0.8360655737704916,69.0
t-philips-hub,0.9895137455690589,0.9951247431758143,0.9923112471124937,13628.0
t-wemo-plug,0.8959468563548776,0.9925180572851806,0.9414042278043208,4015.0
tplink-bulb,0.9702189379080184,0.9997979389775713,0.9847863723028574,4949.0
tplink-plug,0.9634907448272996,0.956014150943396,0.9596648392641092,1696.0
wansview-cam-wired,0.9480719034814424,0.9312540544480484,0.9395874112178688,82317.0
xiaomi-hub,1.0,0.8992248062015509,0.9469387755102044,258.0
yi-camera,0.8070232000588519,0.8468404919037831,0.8264503900924736,27729.0
accuracy,0.9114042293969196,0.9114042293969196,0.9114042293969196,0.9114042293969196
macro avg,0.879493067479391,0.8756960886647417,0.8607439067737882,229820.0
weighted avg,0.9208535035432049,0.9114042293969196,0.9066757986058077,229820.0
