,precision,recall,f1-score,support
appletv,0.7973197009884465,0.6797896318557476,0.7327820568208562,1331.0
blink-camera,0.921874235879419,0.9954188481675391,0.9572359616955456,3056.0
blink-security-hub,0.8704133637494407,0.8563758389261746,0.8633321048112197,298.0
echodot,0.27626489109847857,0.38644351464435145,0.32146845502280147,1195.0
echoplus,0.4823988490025428,0.4483767718335619,0.4640352467950769,4374.0
echospot,0.7521245282393452,0.5217931034482759,0.616087514638503,4350.0
firetv,0.5443174968988054,0.6530046224961479,0.5930142159162821,1947.0
google-home-mini,0.715345410810709,0.9422444603288062,0.8129719775273603,1399.0
insteon-hub,1.0,1.0,1.0,1506.0
lightify-hub,0.99461340969685,0.99029374201788,0.9924487774667548,783.0
magichome-strip,0.989071038251366,0.989071038251366,0.989071038251366,366.0
nest-tstat,0.746911387661338,0.5340282948622487,0.6222320684277562,1343.0
ring-doorbell,0.9999091400556217,0.9973220354343196,0.9986139109419658,44138.0
roku-tv,0.6878979588219686,0.7988679245283019,0.7379537610930745,1060.0
samsungtv-wired,0.9509963288728723,0.937386459973356,0.9441322631316165,8257.0
sengled-hub,0.5401014089831694,0.13452914798206278,0.21267867871694213,446.0
smartthings-hub,0.9414879154789759,0.9379283788987293,0.939325253905308,2597.0
sousvide,1.0,0.7671232876712328,0.8682170542635659,73.0
t-philips-hub,0.9331063107410899,0.9880719733079124,0.9597525572186173,16784.0
t-wemo-plug,0.9813934877540227,0.9936468850036937,0.9874164331060864,4061.0
tplink-bulb,0.9989473684210527,0.9610126582278481,0.9796129032258063,1975.0
tplink-plug,0.8306595417711164,0.5894273127753304,0.6856637329778934,681.0
wansview-cam-wired,0.940300534343496,0.9416563782910256,0.9409777502739496,99627.0
xiaomi-hub,0.9883349809348962,0.9965397923875432,0.992419728173779,289.0
yi-camera,0.8226748729067467,0.8265675858257078,0.8246163022397768,32566.0
accuracy,0.9123256944503672,0.9123256944503672,0.9123256944503672,0.9123256944503672
macro avg,0.8282585664544708,0.7946767874855665,0.8014423898656762,234502.0
weighted avg,0.9124704091610326,0.9123256944503672,0.9112287398569292,234502.0
