,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1366,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0
1,0,8858,0,0,0,0,0,0,0,0,0,0,288,0,1,0,0,0,0,92,0,0,0,0,0
2,0,0,329,0,6,1,0,0,0,0,0,1,0,0,1,0,0,0,19,4,0,8,0,0,14
3,0,1,0,1705,468,129,8,2,0,0,0,0,0,0,1,0,2,0,5,6,0,17,0,0,0
4,0,2,8,1342,996,1075,88,0,0,0,0,1,0,0,4,0,6,0,25,6,0,22,1,0,0
5,2,2,6,231,521,7178,285,0,0,0,0,1,0,1,6,0,5,0,5,9,0,17,48,0,31
6,62,0,0,46,41,193,2110,17,0,0,0,1,0,0,2,1,4,0,1,4,0,106,0,0,0
7,0,0,1,33,1,37,0,2505,0,0,0,10,0,64,5,1,1,0,2,3,0,0,6,0,0
8,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0
10,0,0,0,0,0,0,0,0,0,2,144,0,0,0,0,0,0,0,0,5,0,0,0,0,0
11,0,2,1,8,1,3,0,19,0,0,0,2586,0,6,10,0,1,0,1,40,1,0,1,0,0
12,0,79,0,0,0,0,0,0,0,0,0,2,72209,0,0,0,0,0,0,9,0,0,0,0,0
13,74,0,0,0,0,28,0,14,0,0,0,6,0,715,28,0,6,0,5,2,4,0,2,0,1
14,227,1,0,8,4,58,0,7,0,0,0,7,0,16,3358,0,16,0,11,1,2,9,0,0,0
15,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,146,1,0,0,1,0,6,0,0,0
16,1,0,0,1,2,12,0,1,0,0,0,27,0,5,4,2,1622,0,5,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1420,0,3,0,0,0,0,0
18,0,0,10,0,6,1,0,0,0,0,0,1,0,0,1,0,1,0,2908,1,0,2,0,0,0
19,0,0,2,1,4,44,3,0,0,0,0,0,0,0,0,0,0,0,1,3945,0,0,5,0,0
20,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,664,0,0,0,0
21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,1,2,0,537,0,0,1
22,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,3,0,0,0,83975,0,6768
23,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,7,0,0,0,916,0
24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4654,0,23458
