,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,913,1,0,4,45,4,6,8,0,4,0,0,0,118,204,0,2,0,15,0,0,0,0,3,0
1,0,3037,0,0,0,0,0,0,0,0,0,1,8,0,6,0,0,0,3,0,0,0,0,0,0
2,0,4,256,0,5,0,2,0,0,0,0,0,0,0,0,11,0,0,4,1,0,2,10,0,0
3,3,0,2,460,182,45,59,5,0,0,0,0,0,1,2,0,0,0,433,0,0,0,0,0,0
4,9,7,6,934,2108,504,265,5,0,0,0,1,0,1,3,0,3,0,494,1,0,30,1,0,0
5,6,2,4,82,1461,2293,438,2,0,0,0,0,0,0,3,4,5,0,7,1,0,1,37,0,0
6,12,0,5,29,210,134,1275,179,0,0,0,32,0,5,21,13,4,0,14,0,0,3,5,0,0
7,0,2,5,0,23,0,2,1319,0,0,0,16,0,7,2,0,4,0,2,0,0,0,13,0,0
8,0,0,0,0,0,0,0,0,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,4,0,0,0,0,0,0,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,4,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,22,2,1,0,5,0,2,222,0,0,0,703,0,181,35,0,142,0,1,0,0,22,1,0,0
12,0,112,0,0,0,0,4,0,0,0,0,0,44021,0,0,0,0,0,0,0,0,0,0,0,0
13,39,0,0,0,0,3,6,21,0,0,0,1,0,890,57,0,6,0,9,3,1,5,12,0,0
14,19,6,2,6,29,5,11,46,0,0,0,135,0,109,7740,0,17,0,4,0,0,8,51,0,62
15,1,4,0,120,58,2,180,0,0,0,0,0,0,0,0,58,0,0,17,2,0,0,0,0,0
16,2,0,0,1,5,3,10,19,0,0,0,50,0,7,21,7,2437,0,7,0,0,0,24,0,0
17,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,56,0,0,0,0,0,0,0
18,0,7,10,90,62,2,3,1,0,0,0,0,0,3,2,0,10,0,16580,5,0,0,7,0,0
19,0,5,0,1,6,2,0,2,0,0,0,0,0,0,1,2,0,0,0,4034,0,1,3,0,0
20,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898,0,0,0,0
21,0,2,0,9,0,0,0,0,0,0,0,0,0,1,7,11,0,0,30,58,0,356,204,0,0
22,0,0,0,0,0,0,2,12,0,0,0,0,0,0,9,0,0,0,5,4,0,4,93811,0,5776
23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0
24,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,8,8,0,1,5623,0,26919
