Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ACK Flag Cnt,AD-S2-1,SS,0.0,2.0,0.1594132478856962,0.0578047619047619,0.015468019028983402,0.0578047619047619,0.0243749218628269,0.0323365785813629,0.0,0.007467746734619101,0.012543201446533142
Active Max,AD-S2-1,SS,0.0,2.0,0.2678862215685244,0.2435531564337253,0.4405098792545741,0.2435531564337253,0.2572360837170578,0.1726076170137089,0.0,0.08486866950988767,0.01454157829284664
Active Mean,AD-S2-1,SS,0.0,2.0,0.2573934968745075,0.2232125260821778,0.4039547011974528,0.2232125260821778,0.234573789586777,0.1606952934194998,0.0,0.0944229125976562,0.017369890213012662
Active Min,AD-S2-1,SS,0.0,2.0,0.2867179702684246,0.2693085211501824,0.5022127205252757,0.2693085211501824,0.2897252922144018,0.1940135351425369,0.0,0.0747120380401611,0.006771183013915999
Active Std,AD-S2-1,SS,0.0,2.0,0.1856516257813731,0.11623979252029562,0.1768326729666821,0.11623979252029562,0.10235399482062842,0.0719302607029938,0.0,0.06266365051269526,0.013258028030395459
Bwd Blk Rate Avg,AD-S2-1,SS,0.0,2.0,0.1313232126910752,0.0476190476190476,0.0062534863186226005,0.0476190476190476,0.0110551719410892,0.0,0.0,0.0062521457672119005,0.00624742507934568
Bwd Byts/b Avg,AD-S2-1,SS,0.0,2.0,0.1313232126910752,0.0476190476190476,0.0062534863186226005,0.0476190476190476,0.0110551719410892,0.0,0.0,0.0066731452941894195,0.0096964836120605
Bwd Header Len,AD-S2-1,SS,0.0,2.0,0.46204759153227914,0.3725422000461864,0.4655139029344927,0.3725422000461864,0.3430871022222727,0.4046695921624184,0.0,0.03145308494567866,0.012505102157592717
Bwd IAT Max,AD-S2-1,SS,0.0,2.0,0.3928402584440826,0.42460756475230654,0.4771065800331815,0.42460756475230654,0.4172850651517798,0.3250097838905738,0.0,0.20340723991394039,0.025396013259887662
Bwd IAT Mean,AD-S2-1,SS,0.0,2.0,0.3858275988863791,0.4163435578617687,0.449626655819486,0.4163435578617687,0.4029393096774895,0.317759446577332,0.0,0.217264175415039,0.02501773834228512
Bwd IAT Min,AD-S2-1,SS,0.0,2.0,0.357724431370489,0.3010744347211668,0.3576980913936611,0.3010744347211668,0.2968824367426513,0.2861257758977665,0.0,0.13711705207824704,0.025028038024902298
Bwd IAT Std,AD-S2-1,SS,0.0,2.0,0.3443688606398067,0.33335101631846,0.5231384081466056,0.33335101631846,0.3525536093539359,0.262944303214434,0.0,0.1485192775726318,0.02159080505371088
Bwd IAT Tot,AD-S2-1,SS,0.0,2.0,0.3886379156379682,0.4092241964353904,0.45437325527529177,0.4092241964353904,0.4041260261760849,0.3202011629687231,0.0,0.2137078762054443,0.018925142288207977
Bwd Pkt Len Max,AD-S2-1,SS,0.0,2.0,0.5983742186268844,0.5692713977567576,0.717374569390396,0.5692713977567576,0.5696234941154337,0.5534072113126804,0.0,0.046354389190673764,0.01212701797485348
Bwd Pkt Len Mean,AD-S2-1,SS,0.0,2.0,0.6288280716499448,0.6282048754081244,0.7531861118243215,0.6282048754081244,0.6496911946836479,0.5867614354306563,0.0,0.07348551750183102,0.011521720886230418
Bwd Pkt Len Min,AD-S2-1,SS,0.0,2.0,0.4172532436833535,0.3007678144425757,0.5725867333545754,0.3007678144425757,0.308859846219669,0.3420373801243022,0.0,0.01654720306396478,0.005449581146240221
Bwd Pkt Len Std,AD-S2-1,SS,0.0,2.0,0.421350527919315,0.4816050262659501,0.6644863898492529,0.4816050262659501,0.4936893746673179,0.3524071825500405,0.0,0.030558347702026322,0.01562409400939938
Bwd Pkts/b Avg,AD-S2-1,SS,0.0,2.0,0.1313232126910752,0.0476190476190476,0.0062534863186226005,0.0476190476190476,0.0110551719410892,0.0,0.0,0.0062507629394531,0.013591575622558541
Bwd Pkts/s,AD-S2-1,SS,0.0,2.0,0.4813652361191364,0.4737402357949307,0.4496310310229581,0.4737402357949307,0.44649208401810564,0.4298661879909563,0.0,0.2832242488861084,0.02814645767211908
Bwd PSH Flags,AD-S2-1,SS,0.0,2.0,0.1483427010558386,0.0537904761904761,0.013553314113448001,0.0537904761904761,0.0198560722956371,0.0195924290983854,0.0,0.00434956550598142,0.01040620803833006
Bwd Seg Size Avg,AD-S2-1,SS,0.0,2.0,0.6288280716499448,0.6282048754081244,0.7531861118243215,0.6282048754081244,0.6496911946836479,0.5867614354306563,0.0,0.07052521705627438,0.01462211608886716
Bwd URG Flags,AD-S2-1,SS,0.0,2.0,0.1313232126910752,0.0476190476190476,0.0062534863186226005,0.0476190476190476,0.0110551719410892,0.0,0.0,0.00102210044860838,0.012524414062499958
CWE Flag Count,AD-S2-1,SS,0.0,2.0,0.1319404317907233,0.05971685971685971,0.0538763960926613,0.05971685971685971,0.0303551311001863,0.0008020370490148,0.0,0.00624904632568358,0.00939884185791014
Down/Up Ratio,AD-S2-1,SS,0.0,2.0,0.1941613699637548,0.1004053268098037,0.058499090741794504,0.1004053268098037,0.0494757673388797,0.0904882336809684,0.0,0.00966234207153316,0.00337634086608884
Dst Port,AD-S2-1,SS,0.0,2.0,0.4732888585386353,0.3588696895884308,0.4709751498807179,0.3588696895884308,0.368345197624479,0.41232772391486894,0.0,0.1417628288269043,0.02524118423461908
